id,feature,weight,og,t1,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t2,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t3,t30,t4,t5,t6,t7,t8,t9
lpsnh3,lpsnh3,1.0,8,1,13,13,13,13,36,13,13,34,32/33,25,1,13,23,22,22,22,31,22,13,34,39/40,13,40,13,16/13/15,13,13,13,13
lpsnh4,lpsnh4,1.0,8,30,14,13,13,13,12,32/13,13,26,20/22,17,1/11/29,24,13,18,18,19,13,13,13,26/27,26,11,26,11,12,12/13,12,12,12/13
lpsnh5,lpsnh5,1.0,3,1,17,13,44/47,13,13,53/55/56,55/57,31,13,13,5,28,13,21,13,22/13,13,23/26,13,31,38,13,38/39,13,13,13,13,13,15
lpsnh6,lpsnh6,1.0,4,56,9,16,16,16,13,57,57,40,36,16,51/52,16,16,16,16,16,16,21/22,16,40,48/50,1,49,1,1,9,13,9,9/14
lpsnh7,lpsnh7,1.0,2,1,6,6,6,10,42,45,45,41,10,10,1,38,10,34,10,10,10,10,38,41,41,1,41,1,1/3,4,5/41,6/7/8,6
lpsnh8,lpsnh8,1.0,1/3,4,9,4,4/41,4,34,44,44,34,23,26,4,23,27,26,26/28,26,29,26,23,34,34,4,34,4/40,4,4,4,4,11
lpsnh9,lpsnh9,1.0,17,64,23,21,21,26,62,69,67,62,31,32,1,56,32,32,32,37,32,47,31,62,62,1,62/63,1,1,19,59,21/23,21
lpsnh10,lpsnh10,1.0,13,1,28,27,27,31,40/43,27,27,44,31,31,1,31,31,31,36,33,33,33/31,38/39,45,44,21,44,21,21,21,27,27,27
lpsnh11,lpsnh11,1.0,12,1,15,16,1,16/18,1/31,16,16/37,1/33,16,19,1,16,19/21,24,19,26/27,19,19/29,30,1,1,1,1,35,1,1,1,1,15
lpsnh12,lpsnh12,1.0,4,1,20,16,58,16,54,71,71,54,16/47,21,57,16,29,21,21,33,35,46,51/53,54,54,10,54,10,10,10,16,17,18
lpsnh13,lpsnh13,1.0,16/15,21,21,25,41,25/26,21,25/45,44,21,33/26,26,21,26,26,26,26,32,26,26,26,21,35/36/21,21,35/21,21,21,23,21,21,21
lpsnh14,lpsnh14,1.0,7,13,19,21,21,21,16,47,43,16/38,21,28,13,21,24,26,21,21,33,21,21,16,39,13,39,13,13,13,16,17,19
lpsnh15,lpsnh15,1.0,1,1,1,1/15,1,1,16,1,1,21,10,10,1,13,10,10,11,10,10,10,13/14,16/20,22/23,1/3/4,22/24,1,1,1,1,1,8
lpsnh16,lpsnh16,1.0,5,1,21,24,24,24,46,50,50/54,46,24,34,1,43,25,33,25,25,25,39,41/42,46,46/47,16,47,16/48,16,16,46,16/22,16/20
lpsnh17,lpsnh17,1.0,2/4,1,10,9,9,19/20,25,33,33,8,17,17,1,17,17,17,17,17,17,17,17,8,8,5/7,8,29/30,7,8,8,10/12,14
lpsnh18,lpsnh18,1.0,10,1,17,17,17,17,29,17,17,29,19,19/21,1,27,22/23,19,19/21,19/24,19,25,19,29,29,11,29,1/30,11,12,29,17,17
lpsnh19,lpsnh19,1.0,1,6,9,14,14,19/20,9,43,41,9,16/27,16,34/9,16,22/23,16,16/24,25,16,16,28,9,33,9,33,9,9,9,9,9,12/13
lpsnh20,lpsnh20,1.0,14,18,23/27,34/23,45,23,23,34,34,23,41,23,18,43,36,37/38,37,40,23,23,23,23,23,20/21,23,20,23,23,23,31,23
lpsnh21,lpsnh21,1.0,5,1,9,7,10,7,17,24,22/23,18/19/7,16/7,12,1,7,15,12,12,12,12,12,7,20/7,7,7,7,7,7,7,7,7,7
lpsnh22,lpsnh22,1.0,9,1,1,19,32,19,1,35,34,28,27,19,1,19,19/21,19,19,20,19/20,24,19,28,28,1,28,1/30,1,1/14,1,1,15
lpsnh23,lpsnh23,1.0,1,1,9/11,5,5,5,5,5,5,17/18,5/13,5,1,14,5,12,5,5,5,5,5,17,17/18,5/6,17/20,3,5,5,5,9,9
lpsnh24,lpsnh24,1.0,1,1,7,5,25,11,5,5,5,5,11,11,5,11,11,11/15,11,18,17,20,11,5,5,5,5,5,5/6,5,5/22,5,8
lpsnh25,lpsnh25,1.0,2,1,10,21,21,21,28,21,36/38,32,21,22,1,21,21,21,21,21,21/22,25,21,32,32,1,32,1,1,1,7,10,16/18
lpsnh26,lpsnh26,1.0,10,1,25/26/27,16,16,16,16,60,60,55,43,45,1,44,45,45,45,47,45,48/45,44,57,55,12,55,12/14,14,16,16,24,24
lpsnh27,lpsnh27,1.0,1,1,6,7,27/28,7,5,7,7,5,7,7,1,7,7,7,7,7,10/12/13,22/23,7,5,5,3,5,25,5,5,5,7,6/8/9
lpsnh28,lpsnh28,1.0,13,45,16,1,1,1,38,1,1/46,38,32/1,25,1,35,28,25,31,25,25,25,35,38,38,1,38,1,1,1,1,16,16
lpsnh29,lpsnh29,1.0,8/10,1,13,13,13,19,27,36,13,27,19,19,1,19,20,19,19,19,19,19/23,19,27,27,1,35,1,12,12,13,13,16/13
lpsnh30,lpsnh30,1.0,1,3,35,44,61,44,54/57/58/59,63,67/68,54/57/59,50/52/44,48/44,1,44,44,44,44,49,44,44,44,59/60,54/57,1/4,54/57,1,1,1,35/38,35,35/41
lpsnh31,lpsnh31,1.0,1,4,9,9,7,10/11/12,9,27,27,25,11,14,4/5,17,14,14,14,14,11,15,11,25,25,7,25,7,7,7/8,19/7,9,9
lpsnh32,lpsnh32,1.0,1,3/41,7,7,42,11,37,44,44,37/40,11,17/12,3,30,12,12,12,19,25,27,11,37/40,37,3/4,37,3,4/5,3,3,7,7/10
lpsnh33,lpsnh33,1.0,8,1,15,15,51,15,41,15,15,41,35,15,48,15,23,15,27,15,15,32/15,15,41,41,11/13,46,11,11,14,15,15,20
lpsnh34,lpsnh34,1.0,1,1,6,6,6/26,6,6/22,6,6,6,20/6,7,5,6,6,6,6,6/8,14,19/6,6,6/23,6,1,6,24/25,1,6,6,6,6
lpsnh35,lpsnh35,1.0,3/4,1,17/14,19,40,19,10,19/43,19,10,19,24,1,31,23,21,21,21,28,21,19,10,10,1/5/6,10,35/36,1,1,32,14,16/14
lpsnh36,lpsnh36,1.0,7,1,21/22,23,14,14,47,14,14,47,39,36/28,14,25,32,28,28,28,38/28,28,40/25,47,48/49,19,49,50/14,14,14,14,14,21
lpsnh37,lpsnh37,1.0,3,1/29/30,12,12,12/31,12,22/11,12,12,11,12,20,1/26/28,12,14,16/18,15,12,12,12,21,11,11,1,11,25,6,1,11,12,12
lpsnh38,lpsnh38,1.0,11,33/34,17,17,35,17,30,17,17,31,17,17,14,17,17,17,17/22,17,17,17,27,31,32/31,14,31,14,14,14,17,17,17
lpsnh39,lpsnh39,1.0,1,4,9,9,9,14,23,31,31,23,14,18,9,14,15,17,16/14,14,14,14,14,23,23,9,23,25/26,9,9,9,9,9/11
lpsnh40,lpsnh40,1.0,6,53/56,30,38,38,40,47,57,57,52,38,38,8,38,42,43,43,38,38,38,38,52,46,14,46,9,16,16,16,21,23
lpsnh41,lpsnh41,1.0,12,1/33,14,22,22,22,29,35,35,28,22,22,1,26,22,22/23,24,22,22,22,22,28,28,14,32/30,14,14,14,14,14,14
lpsnh42,lpsnh42,1.0,9,1,14,14,51/53,14,44,54/14,54,40,27/14,14,12,14,18/19,21/14,22,25,14,26,14,40,40,14,40,14,14,14/15,14,17,14
lpsnh43,lpsnh43,1.0,48,87,64,66,66,66,85,66,66,85,66,71,86,84,71/73,71,71,71,71,76,83,85,85,56,85,55,55,55/58,85,60,60
lpsnh44,lpsnh44,1.0,10,13,16/19,16,16,16,18,37,37,34,16,16,13,16,16,16,16,32,16/33,16,16,34,34,16,34,16,16,16,18,16,16
lpsnh45,lpsnh45,1.0,1,20,4,4,4,4,16,4,4,18,12,4,1,13,4,4/5,4,4,7,4,4,18,18,1,18,1,2,2/3,4,4,4
lpsnh46,lpsnh46,1.0,15,1,16,19,34,23,16,35,35,16,22,22,16,22,22,22,22/26,22,22,22/25,22,16/29,16,16,16,31,16,16,16,16,16
lpsnh47,lpsnh47,1.0,1,1,15,25,25,26/27,37,25,39,37,27,27,1,27,29,29,29,27/31,29,29,27,37,37,11/12,37,11,11,11,11,15,21
lpsnh48,lpsnh48,1.0,5,1,1,1,1,1/11/12,21,33,33,1,19,1,1,1,1,1,1,1,16/13,18,1,1/24/25,1,1,1,1,1,1,1,1/9,1/9
lpsnh49,lpsnh49,1.0,2,1,1,1,1,1/5,1,20,20,1,1,9,1,1,11,12,12/13,6,6,6,1,1,1,1,1,1,1/4,1,1,1,1
lpsnh50,lpsnh50,1.0,2,1,23,20,20,20,39,51/52,53,40/42,20,20,15,20,24,20,20,20,20,29,20,44,45/46,18,45/46,18,18,18/20/21,23,23,23
lpsnh51,lpsnh51,1.0,1,1,14,13,31,13,26,13,13,13/29,22,13,6,24,17/13,19,20,13,13,21,13,13,13,6,13,6,6/9,6,13,13,13
lpsnh52,lpsnh52,1.0,1,1,5,5,5,9,5,31,36,5,9,9,4,20,9/11,16,9,9,9,9,17,5,5,5/6,21,5,5/7,5,5,5,5
lpsnh53,lpsnh53,1.0,2,6,6,8,36/31,9,6,40,40,15,9,9,6,9,9,9,9,12,14,9,9,15,15,6,15,20,6,6,6,6,6
lpsnh54,lpsnh54,1.0,2,23,6,6,6,6,6,6,6,6,6,7/10,1,20,8,7,7,7,13,7,16,6,21/6,5,21/6,1/3,1,1,6,6,6
lpsnh55,lpsnh55,1.0,5,7,10,10,21,10,18,28,28,10,10,16/10,7,17,10,14,14,10,10,10,10,19,10,9,10,9,9,9,10,10,10
lpsnh56,lpsnh56,1.0,1,1,14,6,6,6,35,6,39,35,18,6,1,33,6,16,17/6,6,6,6,6,35,37,1,37,1,1/6,6,6,6,6
lpsnh57,lpsnh57,1.0,9,1,12,12,12/13,12,12,12,34,12,12,19,26,12,19,19,19,19,19,19,16/12,12,22,1,22,10,10,10,12,12,12/14
lpmh0,lpmh0,1.0,0,0,16,18,0,18,40,18,0/57,44,32,18,49,36,22,23,23,18,18,18,34,44/45/47,44,10,44,0,0,10,0,16,16
lpmh1,lpmh1,1.0,3,1,0,12,52,12,42/43,55,53,44,12,12,0/1,32,19,0,12,23/12,12,24,27,44,47,8,48,8,0/8,0,0,0,0
lpmh2,lpmh2,1.0,11,1,25,35,0,36/37,0,72/73,0,0,56,42,1,58/59/60,39/40,38,38,46,38,50,36,0,0,0,0,67,0,0,0,22,25/27
lpmh3,lpmh3,1.0,4/5,6,22,24,63,30,22,24,24,51,28,36/28,0/7,48,32/28,35,28,28,40/41,44,47,53,54,11,56,9,16,19,22,22,22
lpmh4,lpmh4,1.0,0,7,17,14,67,14,0,73,73,62,51,39/41,0,58,25,24,32,42,44,46,56,62,62/63,10,63,64,10,10/11,0,18,0
lpmh5,lpmh5,1.0,0,23,27,30,0/58,31,48,60,60,44,32/31,33/35,54,41,33,33,33/34,31,31,38,0,44,44,25,50/44,52,25/27,27,44,27,28
lpmh6,lpmh6,1.0,0,0,29,29,29,29,58,66,64,59,29,33,62,29,33,33,33/36,33,37,29,0/29,59,59,11,59,11,11,11,29,29,29
lpmh7,lpmh7,1.0,11,55,24,0,33,33,0,33,33,49,33,33/42,13,33,34,0,33,33,33,43,33,49,49,17/18,49,51,13,0,22,24/25/26,24
lpmh8,lpmh8,1.0,12,75,21,23,79,0,0,82,83,0/72,0/23,31,14,35,23,26,28,23,23,33,35/36,0/72,72,16/17,72,16/73,16,18,20,20,20
lpmh9,lpmh9,1.0,33,36,51,49,0,49,117,0,168,0,66,55,39,55,58,61,62,64/65,55,55,55,0/124,123,39/40,123,39,39,39,39,52,50
lpmnh0,lpmnh0,1.0,5,1,14,23,65/66,24,45,23,23,48,24,26,64,35,26,32/31,27,26,26,26,37,50,56,10,56,62,10/13,10,39/14,14,15
lpmnh1,lpmnh1,1.0,18,1,44,79,102/103,43,84/86,48,48,88,43,49,1,77,49,51,52,56/57,49,66,75,88,97,1,95,1,24,26,80,46,43
lpmnh2,lpmnh2,1.0,1,41,1,1,1,1,36/38,49/44,44,36,23,1,39,28/29,1,11/13/14,1/15,17,19,1,27,36,36,1,36,1,2,1,1,1,1
lpmnh3,lpmnh3,1.0,1,4,20,14,14,14,14,38,38,14,14,22,8,14,23,23,23,29,22,23,14/30/31,14,36,8,35,8,8,10,14,15,16/15
lpmnh4,lpmnh4,1.0,16,1,33/34,36,38,36,80,89,89,76,73/74,39/47,83,36,44,46,39,50/51/39,39,52/39/40,36,76,76,1/18,76,81,19,28/30,31,31,31
lpmnh5,lpmnh5,1.0,6,1,21,21,21,29,65,69,69,65,41,39,1,27,27,34,37,27,27,27,44,65,65,1/8,65,66,10,10,47,21,21
lpmnh6,lpmnh6,1.0,7,1,10/12,11,11,17,8,11,44,8,11,28,1,34,22,24,24,11,19,29,32/11,38,41,1,41,1,8/9,8,8,11,10
lpmnh7,lpmnh7,1.0,11/12,1,55,42,85,42,42,89,91,79,42,56,13,42,56,58,62,56,56,72,73,79,78,39,80/78,83,39,43,75,44,53
lpmnh8,lpmnh8,1.0,12,1,21,33/19,19/42,25/27,17,47,53,17,19,28,41,32,28,31,28,28,28,19,19,17,34,16,34,1,17,17,17,22,21
lpmnh9,lpmnh9,1.0,21,56,32,32,59,36/37,51,81,79,52,36,38,28,36,38,38,38/39,44,50,36,36,52,52,31,52,29/31,32/31,32/33,32,34,32
lpmnh10,lpmnh10,1.0,7,45,16,16,16/49,16/19,16/40,58,58,16,16,25,42/44,36,16,23/24,16,16,16/27,35,36,16,16,13,16,13,14,14,16,16,17
lpmnh11,lpmnh11,1.0,36,1,63,64,64,64,106,64,64/113,90,64,64,43,64,67,64,70,74,64,75/77,64,90,109,57,109,57,57,60,78,61,61
lpmnh12,lpmnh12,1.0,1,1,15,22,22,24,52/12,62,74/77,55,45,36/28,7,48,30/31,34,35,42,43,27,23,55,12/60,7,12,7,7/9,10,12,12,12
lpmnh13,lpmnh13,1.0,7/10,16,23,27,27,27/28,67,27,77,64,48,27,69,27,27,42,31,43,27/45,46,53,64,64,16,64,16,17,20/21,65,17,23
lpmnh14,lpmnh14,1.0,3,83/84,10,5,5,5,80,5/85/86,5,80,5,5,5,21/22,14,15,5,19,5,5,20,80,80,5,81,82/5,5,5,27,5,5
lpmnh15,lpmnh15,1.0,1,5,18,33,70,39,55,73,73,61,37,37,5,53,44,48,49,50,37,37,37,61,61,5,62,64/63,8,12,55/15,18,20
lpmnh16,lpmnh16,1.0,32,1,40,46,60,46,54,65/66,67/68,57,52/46,46/47,59,46,46,50,46,47,47,46,46,57,57,34,57,34,37,37,37,40,40
lpmnh17,lpmnh17,1.0,1,1,4,4,4,7,27,4,35/4,29,7,7,32/33,21,7,7,7,17,7,18,7,29,29,3,29,30/31,4,4,24,4,4
lpmnh18,lpmnh18,1.0,5,1,24,64/63,34,39,8/72,34,34,8,58,44,100,62,40,41,42,45,47,55,40,8,73/75,8,73/75,8,10,8,8,28,24/25
lpmnh19,lpmnh19,1.0,1,1/56,14,14,14,16/14,39,58,61,41,14/31,14,1,32,18/14,22,19,24,14,30,35,41,54,6,54,1,9/10,11,39,14/15,14
lpmnh20,lpmnh20,1.0,84,1/126,97,109,130,99,113/95,132/95,95,116,95,95,1,106,95,95,95,95,95,104/95,95,118,120/123,87,120/123,1,92,92,95,97,97
lpmnh21,lpmnh21,1.0,2,103,35,75,112,35,89,35,113,92,35,58/59,14,74,49,55,35,61/63,35/40,68/70,35,92,92,26/28,92,94,26,34,79,35,37
lpmnh22,lpmnh22,1.0,10/11,1,19,19,47,19,36,51,51,36,19,24,1,31,26,24,24,24,29,30,19,36/43/44/45,36,12,36,1,14,1,36,19,19
lpmnh23,lpmnh23,1.0,4,43,5,6,6,6,1,6,6,1,6,6,42,33,6,6,6,11,13,14,8,38,1,1,1,41,1,1,1/35,5,5
lpmnh24,lpmnh24,1.0,11,1,14,14,14,18,28,14,34/14,27,18,18,12,18,18/21,22,22,24,18,18,18,27,27,13,30,13,13/14,14,27,14,14
lpmnh25,lpmnh25,1.0,7,1,18,35,45,19/20,40,14,14,42,19,25,1,19,19,23,21,19,31,19,19,42/43,42,1,42,1,1,11,37/38,14,14
lpmnh26,lpmnh26,1.0,7/9,1/108,14,58,14,15,81,121/123,121,81,22,22,107,55,22/23,33,22,22,42,49/50,52,81/83/84,81,1,81,103,12,1,62,14,14
lpmnh27,lpmnh27,1.0,10,122,37,37,123,37,91,37,37,96,66,37,26,70,57,37,37,37,65,37,37,96,121,26,121,26,26,32,34,39,37
lpmnh28,lpmnh28,1.0,38,87/88,53,52,94,61,76,52,52,76,61,70,86,74,61,67,68,61,61,61,73,76,83,49,83/84,48,49,49,76,53,57
lpmnh29,lpmnh29,1.0,2,1,11,14,57,17,5,14,14,41,14,21,52/54,35,14,14,14,14,27,14,31,47,38,5,38,49,5,5,5,11/12,11
lpmnh30,lpmnh30,1.0,2,1,11,37/13,11,11,42,61,57,41,11,23,6,35,20,20/22,20,25,11,11,29,44,45/47,6,45,6,8/9,8,8,11,11
lpmnh31,lpmnh31,1.0,10/12,15,23,22,67,27,22,74,74,22,60,22,66,63,30,32,22,43/44,22,57,62,22,64/22,19,22,19,19,22,22,22,22/23/24
lpmnh32,lpmnh32,1.0,31,144/1,50/51,56,145/56,56/60,129,150,151,129,61,75/61,41/142,120,61,73,64,81/77,64,90,61,131/132/133,138,42,138,42,47,47,122,50/51/53,51
lpmnh33,lpmnh33,1.0,25,1,28,28,28,40,82,28,84,83,44,44,1,66,44,46,45,59,61,44,67/68,83,83,1,83,1,31,35,70,37/28,28
lpmnh34,lpmnh34,1.0,4,1,29,31,20,38,71,102,106,67,39,50,1,65,40,49/47,40,40,39,54/55,59,67,67,11,67/74,11/75,11,11,68,23,24
lpmnh35,lpmnh35,1.0,2,15,25,33,33,33,80/79,93,93/95,81,33,33/52/37,92,75,39,49,38,60,65,66/67,68/70,81,82,22,82,22/88,25,26,25,25,25
lpmnh36,lpmnh36,1.0,5,1,11,11,40,11,33/35,11,11,1,27,11,38,28,15,11,11,11,11,11,11,1,1,1/8,1,1,1/9,10,1,11,11
lpmnh37,lpmnh37,1.0,6,9/45,17,17,17,24,17,17,61,40,24/26,24,1,34,29,24,24,32/31,24,24,33,40,40,10,40,10,12,15,17,17,20
lpmnh38,lpmnh38,1.0,5,1,17,17/20,17,20,17,52,17,43,32/20,20,51,35/37,20,28,28,20,20,20/31,34,43,43,17,47,17,17,17,17,17,17
lpmnh39,lpmnh39,1.0,16,47,25,25,25,28,37,25,53,40,28,28,20,28,28,28,29,28,28,28,28,40,40,20,40,45,20/22/23,20,20,25,25
lpmnh40,lpmnh40,1.0,1,1/46,15,15,15,25,37,15,15,36,24,24,1/6/7,24,26,28,30,24,24,34,24,36,40,15,40,45,15,20/15,15,21/15,15
lpmnh41,lpmnh41,1.0,12,1/14,21,21,21,21,20,44,44,37,25,31,43,36/25,25,25,25,25,32,25,34/35/25,37,37,18/19,37,16,20,20,20,21,21
lpmnh42,lpmnh42,1.0,13,1,18,19,19,19,53,19,19,18,21/40,34/35,1,44/45,25,31,32,21,21,21,21,18,18,1,18,1,1,1,18,18,18
lpmnh43,lpmnh43,1.0,9,1,14,20,100,25,82,116,116,82/87,20/37,27,10,20,27,27,27,34/31,20,20,20,82,94,10,94,95,11,10,10,14,14
lpmnh44,lpmnh44,1.0,12,81,28,37,86/87,45,22,88,37,22,45,46,16,67,46,51,53/55/56,46,46,60/62,65,22,75/77,17,77/78,79,17,22/24,22,29,22
lpmnh45,lpmnh45,1.0,6,7,20,25/46,15,25,49,25,25,49,25,34,13,28,35,34/40,34,31,31,43,25,49,49,13,49,13,13/14,18,47,20/15,20/21/15
lpmnh46,lpmnh46,1.0,9,1,18,18,18,27,50,69,73/75,52,27,35/27,1,44,29,27,33,27,27,27,27,52,53,13,53,12,12/14,12,18,24,18
lpmnh47,lpmnh47,1.0,1,1/33,16,12,38,20,12,42,42,29,20,20,32,28,20,20,23,20,20,20,20,29,29,7,30/31,7,7,12,12,19,12
lpmnh48,lpmnh48,1.0,12/13,14,22/24,19,79,19,75,86,84/85,75,19,60,14,73,27,58,19,19,19,19/61,62/63,75,75,15,75,15,15,15,75,22,22
lpmnh49,lpmnh49,1.0,8,10,24,27,27,27,57,71,71,57/59/60,29,29,13,56,31,33,46,29,52/29,29,54/55,57/59/60,60,13,60,13,13,21,24,24,24
lpmnh50,lpmnh50,1.0,6/7,1,21,36,65,18,55,18/70,70,55,18,25,63,35,26,25,25,25,25,25,33,55,61,8,61,8/62,14,16/17,18,18,18
lpmnh51,lpmnh51,1.0,7,1,29,48,29,29,63,29,29,91,46,29,96/95,29,29,34,36,37/38,37/40,41,29,91,91/93,1,91,14,22,24/25,53,29,29
lpmnh52,lpmnh52,1.0,10,1,15,15,50,15,42,53,53,15,33/31,28,48,36,22,26,27,22,22,22,19,15,15,1,15,1,1/12/13,12,15,15,15
lpmnh53,lpmnh53,1.0,14,16,33/29,34,81/34/35,42,78,93,84/90,72,67/68,43,16,69,43,47,48/43,53,43,43,43,79,72,17,72,16,22,26,70,29,29
lpmnh54,lpmnh54,1.0,2,90,23/25,26,26,32,71,26,26,85,58,32,18,59,39/40,32/41,56,32,32,57,32,85/88,85,18,85,18,18,18,65,19,19/22
lpmnh55,lpmnh55,1.0,4,1,16,15,15,22/23,36/39,15,52/53,15,22,24,1,34,25,22,22,24,22,29,31,41/15,45,1,46,1,9,15,15,16,15
lpmnh56,lpmnh56,1.0,7,1,21,21,21,36,69,80,80,69,51,42,1,66,35,35,35,44,35/44/45,49,52,69,71/72,21,71,75,22,21,21,21,27
lpmnh57,lpmnh57,1.0,1,1,1,30,6,7/8,39,51,51,39,7,16/9,1,9/29,15,9,9,23,9,9,9/27,42,39,1,39,1,1,1,1,1,1
lphh0,lphh0,1.0,8,19,59,71/91,123,72,92,125,125,98,88/73,81,22,0,77,78/79,76,73,73,73,90,98/100,104,22,104/106,111,22,25,53,61,60
lphh1,lphh1,1.0,0,1/148,0/86,84,150,84/90,132,84,154,132,94,100,146,125,103,105,108,100,0/113,118,123,137,132,1,132,1,0,54,128/84/126,84,84
lphh2,lphh2,1.0,1,5,0,16,0,17,45,73,77,45,16,16,8,40,16,22,20,16,0/34,35,16/37/38,45,48,10,48/49,10,13,14,0,0/15,0
lphh3,lphh3,1.0,0,9,18,28,0/97,29,0,102,102,84,51,32/41,94,58,32/0,37,38,30,43/44,46,53,86,87,12,89,12,14,14/15,60,18/23,18
lphh4,lphh4,1.0,1,62,16,0,67,0/20/22,50,74,74,52,39,23,58,48,23,24,24,27,28,29,21/41,52,52,3,56,3,3/4,3,49,0/17,12
