id,feature,weight,og,t1,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t2,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t3,t30,t4,t5,t6,t7,t8,t9
lpsh0,lpsh0,1.0,3,5,12,12,13,13,0/13/14,13,13,13,13,16,1,13,23,0/13,17/13,0/20,13/15,0,13,0/13,0,1,13,1,1,12,12,12,13
lpsh1,lpsh1,1.0,1/2,4,4,4,4,4,7,8,8,8,8,8,4,7,19/7,16,8,17,10,7,8,7,7,4,12,4/5,4,4,11,4,4
lpsh2,lpsh2,1.0,2,1,7,1/7,1/8,1,9,12,12,1,12,12,1,9,9,9,1,9,12,9,1,9,9,1,1,1,5/6,1,0,1,1
lpsh3,lpsh3,1.0,0,1,15,15,15,15,15,15,15,15,15,15,1/13,0,0,19,15,0,17,0,15,0,0,1/13,15,1/15,11,15,15,18,15
lpsh4,lpsh4,1.0,2,1,8,8,1,1,9,0/1,0,1,0/1,0,1,19/9,9,0/18,13/14,9,1,10,1,0/18,9,1,1,1/7,5,8,8,1/8,1
lpsh5,lpsh5,1.0,3,1,8,6,6/9,9,9,9,9,9/13/15,9/14,9,7,9,9,9,17,9,9,9,17,9,9,6,9,6/7,4,6,6,6,6/9
lpsh6,lpsh6,1.0,1,1,5,5,5,5,7,5/8,5,5/11/12,5,5,2,7,7,7,11,7,5,0/7/10,17,7,7,2,5,0,2,0/4/9,0/4/9,5,5
lpsh7,lpsh7,1.0,4/6,1,1,1,0,0/15,0,0,0,16/17,0,0,1,0,22,0,18,20,14,33,19,0,0/12,1,16,1,1,1,1,1,11
lpsnh0,lpsnh0,1.0,1,1,7,7,1,20/21,1,1,16/1/15,1,1,1/14,1,1,1/18/19,1,1,17,1,1,1/23,1,13,1,22,1,1,1,1,1,1
lpsnh1,lpsnh1,1.0,2,1,13,13/14/15,11,19,17,19,19,19,19/20,19,3,17,17,17,19/21,17,19,17/25,24,17,17,3,19,8,6,8,8,11,11
lpsnh2,lpsnh2,1.0,1/2,1,1/5,5,1,1,7,1,1,13,1,1,1,7,20,7,12,19,8,20,12,7,7,1,16,1/4,3,1,1,1,1
lpsnh3,lpsnh3,1.0,1,3,5,5,5,9,5,9/11,10,13,10,10,5,5,5,5,9,15,10,17,9,5,5,5,9/14,5,3,5,5,5,5/7
lpsnh4,lpsnh4,1.0,5,1,1,1/9,1,13,1,13,13,13,13,13,1,36,1,24,13,1,18/13,22,13,24/25,1,1,13,1,1,1/21/8,1/21/8,19/20,1
lpsnh5,lpsnh5,1.0,1,3,3,3,3,3,3/7,3,3,3,9/10,3/9/10,3/5,7,7,7,3,7,3,7,3,7,8,3,3,3,3,3,3,3,3
lpsnh6,lpsnh6,1.0,1,1,6,6,6,6,9,6,6,6/10,6,6,4,17,9,14,12,9,6,9/13,6,16/14/15,9,4,6,4,4,6,6,6,6
lpsnh7,lpsnh7,1.0,1,1,19/20,19,22,33,23,22,22,22,22,22,1,25,22,22,22,22,22,29,40,22,22,1,38,1,13,1,14,22,22
lpsnh8,lpsnh8,1.0,1,1,8,8,8,8,8/11,8/13,8,12,13,15,2/3,20/8,8,19,22,8,14,8,22,19,8,2,23,3/6,2/3,3,3,17/18/8,8
lpsnh9,lpsnh9,1.0,2,1,5,5,7,23,9/10,11,7/12,25,11,11,1,19,16/9,17,27/29,9,11,16,27,17,9,1,25/26,1/5,1,5,15,5,7/8
lpsnh10,lpsnh10,1.0,3,1,4/9,4,10,12,10,12,12,12,12,12,4,10,10,10,12,10,12,10,13,10,11,4,12,4,6/8,4,4,10,10
lpsnh11,lpsnh11,1.0,1,2,7,7,7,12,11,12/14,12,19,12,16,2,18,11,11,20,11,12/14,11,26,11,11,4,19,2/6,2,6,6,7,7
lpsnh12,lpsnh12,1.0,6,1/7,1/15,1/15,1,29,16/17/19,1,1,30,1,1,1,16/28,16,16/27,30,16,21,16,30,16/27,16,1,30,1/13,9/12,1,24,1,1
lpsnh13,lpsnh13,1.0,1,1,4,4,4,16,7,9/13,10,21/22,9,9,1,28,7,6/27,5,4/6/7,9,26,5,6/27,4/6/7,1,5,4,2,4,4,15,4
lpsnh14,lpsnh14,1.0,2,1,8,8,7/9,10,7,9,9,9,9,9,1,9,16,9,9,9,9,17,9,9,9,1/4,9/12,6,1,6/7,7,7,7/9
lpsnh15,lpsnh15,1.0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,8/9,1,1,1,1,8,1,1,1,1,11,1,6,1,1,1,1
lpsnh16,lpsnh16,1.0,1,6,11/12,1/8,1,1,1,1,1,22,1,1,1,20,13,13,23,13,1,13,23,13,13,1,1,1,1,7,7,1,1
lpsnh17,lpsnh17,1.0,1,1/2,1,1,1,1,1,1,1,1,1,1,1,1/8,1,1,1,1,1,1,1,1,1,1,9,1,1,1,1,1,1
lpsnh18,lpsnh18,1.0,1,1,1,1,1,1,1,1,6/7,1,1,1,5,1,1,1,1,1,1,14,11,1,1,1,1/9,1,3,1,1,1,1
lpsnh19,lpsnh19,1.0,2,1,4/9,4,4,4,4,4,4,4,14,4,4/7,27,4,25/26,4,4,4,4,24,25/26,4/10,1/6,21/22,4,1,4,4,4,4
lpsnh20,lpsnh20,1.0,1,1,1,1,18,18,18,18,18,18,18/22,18,1,18,18,21,18,18,18,18,18/26,21,21,1,18,1/17,15,1,1,1/23,18
lpsnh21,lpsnh21,1.0,1,1,1,1,1,5/12,1,11,5,5/13,10,5,1,1,1,1,5,1,5/9,1,14/15,1,1,1,5,1,1,1,1,1,1
lpsnh22,lpsnh22,1.0,1,1,3,3/4,5/7,1/5/11,1,1,9,13,1,1,1,1,1,1,1,1,1,17,1,1,1,1,12,1,1,1,1,1/5,5
lpsnh23,lpsnh23,1.0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,10,1,1
lpsnh24,lpsnh24,1.0,1,1,6,3,7,8,7,7/11,7,7,7/10,7,1,7,7,7,7,17/7,7,19,7,7,7,1,7,3,1,16/3,3,4,7
lpsnh25,lpsnh25,1.0,1,3,7,7,1,1,8,1,1,1,1,1,1/6,8,8,8,1,8,1,14,21,16/8,8,1,19,1,4,1,1/11,1,1
lpsnh26,lpsnh26,1.0,2,1,14/15,14,14,14,14,14,23,25/26,14,14,1/8,16,16,19,25/26,16,14,16,25,19,19,1,25,8,6,8,8/10,14,14
lpsnh27,lpsnh27,1.0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,12/13,1,1,1,1,13,11,1,1,1,9/10,1,1,1,6,1,1
lpsnh28,lpsnh28,1.0,4,5,9,9,9,9,9,9,9,9,9,9,5/7,9,20,9,18/9,19,9/14,9,9,9,11,5/7,9,7,5/7,7,7,15,9
lpsnh29,lpsnh29,1.0,1,1,1/8,1,1,13,10,1,1,1,1,1,1,19,20/10,10,1,10,1,20,1,10,10,7,16/1,1,1,1,1,1,1
lpsnh30,lpsnh30,1.0,2,1,1,1,1,1,1,1,1/6,1,1,1,1,1,1,13,1,1,1,1,10,13,1,1,1,1,1,1,1,1/7,1
lpsnh31,lpsnh31,1.0,4,1,8,8,8,8,8/12,8,8,8,8,8,8/9,8,8,8,8,8,23,8,8,8/26/27,8,8,8,8,7,8,8,8,8
lpsnh32,lpsnh32,1.0,1,1,1,1,5,5,5,5,5,8,5,5,1,5,5/14,13,8,5,5,5/15,9,13,5,1,8,1,1,1,1,5,5
lpsnh33,lpsnh33,1.0,8,1,1,1,13,1,1,1,1/14,19,1,1,1,17,1,1,19,1,1,1,19,1,1,1,19,1,1,1,1,11,1
lpsnh34,lpsnh34,1.0,1,2,2,5,6,10,6,10,10,14/15,10,10,2,6,6/13,6,17,6,10,6/13,17,6,6,2,15,2,2,2/5,5,5/6,6
lpsnh35,lpsnh35,1.0,1,1,1/9,1,10,10,10,10,10,10,10,10,1,10,10,10,17/15,10,10,10,22,10,10,1,10,1/8,1,1,1,10/13,10
lpsnh36,lpsnh36,1.0,1,2,6,6/7,4,4,4,4,4,4,4,4,1,4,14,12,4,4/13,9,16,4,12,4,4,4,4,1,4,4,4/10,4
lpsnh37,lpsnh37,1.0,1,1,4,4,4,4,4/5,4,4,4,4,4,1,10/11,13,4,4,4/12,4,14/15,4/9,4,4,1,4,1,3,6,4,4,4
lpsnh38,lpsnh38,1.0,3,4/5,9,4,4,24,13,4,4,26,4,4,4,13,20/13,29,27,17,14,13,27,29,13,4,26/27,4,4/7,4,4,4,4
lpsnh39,lpsnh39,1.0,7,1,12,12,19/12,22,19/12,20,20,12,20,20,12,19,19,19,25,19,19,19,26,19,19,12,12,12,16,12,21/12,12,19/12
lpsnh40,lpsnh40,1.0,2,3,6,6,6,6/9,6,6,6,6,6,6,3,6,6,6,13,6,6,6,13,6,6,3,6,6,3,6,6/8,6,6
lpsnh41,lpsnh41,1.0,1,1/4,1,1,1,1,11,1,1,17,1/14,1,1/4,16,19,1/11,17,1,1,19,18,1/11,11,7/8,17,1/4,4,1/15,1,1,1
lpsnh42,lpsnh42,1.0,1,1,2,2,11,11,11,14,11/14,17,14,14,1,26/11,11,24/25/11,20,11,11/14,11,20,24,11/12,1,11,2,1,2,2,2,11
lpsnh43,lpsnh43,1.0,1,2/4,6,6,6,6,6,6,6,6,6,6/11,6,6,6,6,6,6,10,6,6,6,6,6,6,6,2,12,6,6,6
lpsnh44,lpsnh44,1.0,1,1,1,1,1,9/10/11,1,1,5,1,1,1,1,1,15,1,1,13,1,15,1,1,1,1,1,1,1,1,1,1,1
lpsnh45,lpsnh45,1.0,1,1,9,11,13,21,13,16,14,16,16,16,1,13,13,13,23,13,16,25,23,13,13,1,16,9,5,9,9,9,13
lpsnh46,lpsnh46,1.0,1,1,1,1,1,1/17,10,1,1,1/18,1,1,1,1,1,1,1,15,1,1,1,1,1,9,1,1,1/8,1,1,13/14,1
lpsnh47,lpsnh47,1.0,1,1,1,1,1,1,7,1/12,1/13,15,1,1,1,24,9,9,16,9,1,9,16,9,9,1,15,1,1,1,1,1,1
lpsnh48,lpsnh48,1.0,1,2,7,7,7,7,7,11,11,11/13,11,11,1,17,10,10,11,10,11,10,16/11,10,10,1,11,5/6,3,1/7,7,7,7
lpsnh49,lpsnh49,1.0,4/6,7/9,7,7,7,7,7,7,7,7,7,7,7,7,7,13,19,15,7,16/7,7,13,13,7,17,7,7,7,7/14,7,7
lpsnh50,lpsnh50,1.0,1,1,1,1,5,5,5,5,5,10/12/13,5,5,1,5,5,5/6,12/14,8,5,5,15,5/6,5/6,4,10/13,1,1,1,1,1,5
lpsnh51,lpsnh51,1.0,3/4,1,1,1,7,23,11,1,1,1,1,1,1,1/19,1,12,1,1,1,22,24,18/12,12,1/6,1,1,5,1,16/17,1,1
lpsnh52,lpsnh52,1.0,10,1,11,11,1,1,1/15,1,1,1,1,1,1,23,26,18/21,1,1,1,1/26,30,18,1,1,1,1,1,1/11,11,1/11,1/14
lpsnh53,lpsnh53,1.0,12,14,13,13,13,23,13,13,13,13,19/13,13,16,13,13,13,24,27,13,13,13,13,13,13,13,17/13,15,13,17/13,13,13
lpsnh54,lpsnh54,1.0,2/3,1,1,1/7,1,15,9,10,1,22,11,11,1,9,9,9,25,9,10,14,25,9,9,1,24,1,1,1,1,1/12,1
lpsnh55,lpsnh55,1.0,1/2/3,1,1,1,1,1,1/5,1,1,12,8/9,1/8,1,16,5,5,1,5,1,5,1/14,5,5,1,12/13,1,1,1,10,1,1
lpsnh56,lpsnh56,1.0,3,1,7,7,1,14,1,16/14,16/14,19/20,16/14,16/14,1,1,1,17,14,1,14,24,14,17,1,1/5,14,1,1,1,1,1,1
lpsnh57,lpsnh57,1.0,2,3,3,3,3/4,3,3,8,8,7,12/13/14,16/11,3,3,3,3,20/7,3,8,3,21/7,3,3/5,3,18/7,3,3,3,3,3,3/4
lpmh0,lpmh0,1.0,1,1,0,6,0,0,12,0,0,0,0,0,1,12,12,12,25,24,21,12,25,12,0,1/2/3,27,1,1,6,6,6,0
lpmh1,lpmh1,1.0,1/2,1/3,13/14,13,13,22,0,13,13,13,13,13,1,13,13,13,13,13,13,13,13,13,13,1,25,13,1,19,13,13,16
lpmh2,lpmh2,1.0,5/6,1,9,9/10,0,0,0,17,0,0,0,0/16/15,1,26,0/11,11,0,0/21,0,0/11,0,25,11/12/13,1,0,1,1,1,19,10,0
lpmh3,lpmh3,1.0,1,1/3,13,13,13,13,13,13,13,13/29,20/13,21,8,13,34,13,13,32/13,16,34,13,13,13,9,13,12,0,13,24,13,13
lpmh4,lpmh4,1.0,0,1,15,15,0,0,18,0,0,0,0,19,0,0,23,18/31,33,18/20,0,0,33,18,18,0,0,0,8,0,0,0,0
lpmh5,lpmh5,1.0,3,5,0,0,0/16/17,28,0,18,0,0,18,18,0,0,42,0,31,41,0,42,34,0,0,7,0,0,0,0,0,0,0
lpmh6,lpmh6,1.0,8,10,16,14,14,23,19,23,23,22,23,23,12,0,0,0,22,0,23/26,0,22,0,0,12,27,12,11,14,14,14,14
lpmh7,lpmh7,1.0,2/3,1,1,1,6,6,6,6,6,13,6,6,1,6,6/25,29,6,24,6,25,17,29,6,1,6,1/5,1/4,1,1,1,6/9
lpmh8,lpmh8,1.0,8/9,1,1,1,1,24,1,1,1,1,11,0/11,0/1,1,1,16,31,1,1,0/1,32,16,1,1,1,1,1,1,1/13,1,1
lpmh9,lpmh9,1.0,6/9,10,33,33,33,33,33,33,33,0/43,33,41,1,0,33/50,33,33,49,39,0,48/46,33,33,1,33,33,1,33/42,33,33,33
lpmnh0,lpmnh0,1.0,1,1,2,2,2,10,2,2,2,12,2,2,2,2,2/34,30,12,33,8,48/47,18,30,2,4,16,2,2/3,2,2,2,2
lpmnh1,lpmnh1,1.0,1,1,22,22,4,35/4,23,4,4,4,4/27,4,1,23,31,23,37,23/29,4,31,43,23,23,1,39,1,1,1,1,4/6/28,4
lpmnh2,lpmnh2,1.0,2,1,7,7,7,19,7,7,7,7,7,7,1,7,7,7/30,7,7,7,7,28,7/29,7,1/4,7,5,1,5,5,13,7
lpmnh3,lpmnh3,1.0,8,1,38,38,39,39/41,39,39,39,41,39,39,33,50,40,40,41,49,39,40,41,40,40,33,52,38,10,38,38,38/39,39
lpmnh4,lpmnh4,1.0,1/3,1,14,14,16/8,41,16/8,16/18,16,16,19,19,5,23,16,16,16,16,16,16,16,16,17,5,44,8,1,8,8,20/8,16
lpmnh5,lpmnh5,1.0,8,1,16/14,14,15,15,17/19,21,21/30,15,21,27,13,59,17,56,34,47,21,48,43,56,17,13,15,14,1,14/15,15,15,15
lpmnh6,lpmnh6,1.0,6,1,10,15,10,10,10,10,10,10,10,10,10/11,65/66,10,64/10,10,10,27,10,61/62,10,17,10,10,10,10,10,10,10,10
lpmnh7,lpmnh7,1.0,2,1,11,9,9,9,13/14,17,17/19,17,17,17,3,20,16,16,17,16/15,17,16,17/26/28,16,16/15,3,24,9,8,9,9,9,9/12
lpmnh8,lpmnh8,1.0,12,1,22,22,23/24,18,25,18,18/30,18,29,28,15,25,25,25,18,25,18,41,18,25,25,15,37,18/15,15,33/18,18,31,18
lpmnh9,lpmnh9,1.0,1,1,12,12,12,12/14,12,12,12,12,12,12,1,12,12,13,12,13,12,12,23,13,12,1,12/15,1,4,12,12,12,12
lpmnh10,lpmnh10,1.0,1,1,4,4,2,7,2,8,8,7,8,8,2,2/18,2,17,7,2,11,2,14/15,17,2,2,13,2,2,2,12,5,2
lpmnh11,lpmnh11,1.0,3,1,12,12,18,20,20,20,20,20/55,20,20,1,51,20,28,20,20/63,20,20,58,20,22,1,56,11,6,11,11,25/26/12,12
lpmnh12,lpmnh12,1.0,3/5,8,9,9,17,26,17,22/25,17,17,22/24,22/23,8,21,17,17,32,17,22,49,35/37,17,20,8,29,8,8,8,8,9,17
lpmnh13,lpmnh13,1.0,52,55,59,59,59,59,59,59,59,75,59,59,56,59,72,59,75,59,59,72,80/75,59,59,56,77,56,56,56,56,56,59
lpmnh14,lpmnh14,1.0,12,1,19,19,24/25,19,26,31,31,32,31,31,16,28,30,28,32,28,31,30,33,28,28/30,16,32,18,17,19,19,19,19
lpmnh15,lpmnh15,1.0,2,1,4,4,4,4,4,4,10/12,17,4,4,4,4,4,4/24,4,14/15,4,16,22,4,4,4,4/20,4,1,4,4,4,4
lpmnh16,lpmnh16,1.0,16,20,22,22,23,33/23,23,27,30,35,27,29,20,23,23,42,27,23,27,23,39/27,42,23,20,36,20,20,20,20,20,23
lpmnh17,lpmnh17,1.0,7,1,12,12,16,16,16,16/18,16,16/27,16,17,11,16,16/19/20/21,25,30,16,16,20,28,22,16,11,28,12,1,12,12,14,16
lpmnh18,lpmnh18,1.0,2,1,5,5,3,14,3,6/7,8,3,6,6,3,3/10,29,3,18/21,3,6,29,23,3,3,3,3,3,3,3,3,3,3
lpmnh19,lpmnh19,1.0,19,1,36/44,43,36/45,50,36,50,50,50,50,50,1,36,58,36,50,36,50,69/70,50,36,36,1,50,37,1,36,36,52,46
lpmnh20,lpmnh20,1.0,5,7,21,21,17,17,27,17,32,35,17,31,12,27,27,44/45,41,27,17,27,35/42,44/45,27/29,12,35,12/14,12,12,12,17/33,17
lpmnh21,lpmnh21,1.0,14,1,20/22,20,20,20/39,26,20,20,40/42,20/29,20,16,67,24,24,40,37,20/28,24,65,24,24,16,44/45,16,16/17,16,33,20,20
lpmnh22,lpmnh22,1.0,1,3,10,10,8,8/24/25,8,8,22,26,19/8,21,8,13,36,15,8,33/35,19,36,31,15,17/15,8,27,8,7,8,23,8,8
lpmnh23,lpmnh23,1.0,1,1,10,10,10,29,10,10,10,10,10,17/10,1/7,10/13,12,37,10,24/25,10,12,32,37,13,7/8,31,7,5,10,19,10,10
lpmnh24,lpmnh24,1.0,5/6,7,14,14,12,12,18,12,12,12,25,12,7,18,18,18,12,50,23,18,43,18,20,7,12,10,8,10,10,12,12
lpmnh25,lpmnh25,1.0,5,6,16/15,15,14,14,14,14,14,39,14,14,11,14,14,14,36/40,14,26,47,42,48/14,14,6,36,6/12,9,32,31,28/14,14
lpmnh26,lpmnh26,1.0,1,1,8,8,8,8,8/11,16,8,8,18,18,5,21,12,12,22,28,16,33,22,12,12,5,8,5/6,3,6,20/6,19,8
lpmnh27,lpmnh27,1.0,1,1,11,11,11/15,11,11,11,11,31,11,11,1/3/4,27,11,16,31,21,17/18,24,31,16,11,1,34/31,7,1,11,11,11,11
lpmnh28,lpmnh28,1.0,10,1,27,27,1,1,33/34,1,1,43,1,1,1,31,54,58/31,49,53,1/37,54/57,48,31,35,1/15,47,16/1,1,41,41,1,1
lpmnh29,lpmnh29,1.0,3/4,1,10,10,15,9,9,9,18/9,9,9,9,1,26,9,17,9,28,9,9,31,17/23,17,7,9,1,1,21,21,19,9
lpmnh30,lpmnh30,1.0,1,3,6,6,6,20,9,13,6,25,13,13,4,11,17/11,11,25,16,13,18,26,11,11,4,25,4/6,4,6,6,6,6
lpmnh31,lpmnh31,1.0,1,1,14,14,16,16,16,16,16,40/41,16,22,3,16,16,38,40,47,19/21,48,46,38,17,3,40,6/9,2,6,6,16,16
lpmnh32,lpmnh32,1.0,2,1,8,8,9,8,12,15,15,8,15,15,1,25/10/26,19/10,24/10,8,10,15,19,8,10,10,1,8,6,1,8,8,8,8/9
lpmnh33,lpmnh33,1.0,3,1,7,7,7,9,7,9,9,16,9,9,1,7,7,7,18/19,7,10,21,17,7,7,1,17,7,1,7,7,11,7
lpmnh34,lpmnh34,1.0,1,1,16/17/18/15,16/17/15,21/15,31,15,15,15,32,15,15,11,15,15,15,32,15,15,15,46,15,15,11,37,15,13,15,28/29,15,15
lpmnh35,lpmnh35,1.0,8,1,22,22,22,33,22,32/37,32,44,32,32/36,1,22,22,42,47,22,32,22,47,22,25,1,44,1,20,22,22/38,22,22
lpmnh36,lpmnh36,1.0,15,1,21,21,23,23,23,23,36,23,23,33/23,21,31,26/42,52,40,31,32/23,26,41,48/50/51/54,31,21/22,23,21,18,21,21/39,37/38,23
lpmnh37,lpmnh37,1.0,1,1,11,11,15,11,16,19,11,32/11,19,19,2/5,11,11,16,34/11,37,20,11,11,16,16,4,33/11,1,1,11,27,24,11
lpmnh38,lpmnh38,1.0,4,1,7,7,11,19,11,14,7,7,14,14,8,11,11,30,22,11,14,11,24,30,13,8,20,7,7,7,7,7,7/11
lpmnh39,lpmnh39,1.0,2,1,6/7,6,3,22,3,3,3,24,3,3,3,15,33,18,29,32/15,3,33,26,18/36,18/15,3/5,24,3,3,3,20,3,3
lpmnh40,lpmnh40,1.0,7,1,13,8,8,17,8,17,17,26,17,18,8/12,8,8,8,17/28,8,17,8,33,8,16/8,11,17/26,8,8,8,8,21,8
lpmnh41,lpmnh41,1.0,5,8,16,16,20,24,21,19,19,33,19,19,12,29,38/23,23,34,23,19,39,30,23,23,12,30,14,8,16,16,16,19
lpmnh42,lpmnh42,1.0,5,1/6/7,11,11,11,15,11/12,15,15,28,15,16,1,22,17,14,28,11,15,17/21,33/31,14,14,10,28,1,8,1,1,11,11
lpmnh43,lpmnh43,1.0,2,1,19,20,21,43,1/23,22/30,22,44,31,31,1/14,37/26,26,26,44,26,22,26,44,26,26,1,44/46,1/15,12,16/1,1,1/34,1/22
lpmnh44,lpmnh44,1.0,1,1,26,26,28/30,23,23,23,23,45,23,33/23,1,23,39,23,45,23,23,39/41,51,23,23,1/11,48,1,9,23,23,23,23
lpmnh45,lpmnh45,1.0,3,10,18,18,19,18,28,18/31,18,18,32/18,18,10,30,30,45,18,29,18,39,42,45,30,10/15,41,18,10/13,18,18/34,18,18
lpmnh46,lpmnh46,1.0,1,2,11,11,11,11,13,11,11,33,18/11,21,7,16,16,30,33,16,11,16,36,30,16,7,33,7,4,7/24/25,22,11,11
lpmnh47,lpmnh47,1.0,1,1/3/4,12,12,12,14,12,14,17,14,14/15,14,12,12,12,21,20,12,14,12,14,12,12,12,14,12,10,12,12,12,12
lpmnh48,lpmnh48,1.0,1,2,12,12,13,13,13,13,13,13,13,13,3/7,14,13/14,20,30/31,24,13/15,14,43,20/13,13/14,3,28,3,3/5,8,8,18,13
lpmnh49,lpmnh49,1.0,4,9,18/22,21,18,18,28,18,18,18,18,18,9,18,31,26,34,26,26,31,18,26,26,9,18,9,9/10,12,12,18,18
lpmnh50,lpmnh50,1.0,1,1,17,17,17,17,17,17,17,17,17,17,1/13,31,20,20,17,20,24,27,17,20,20/21,1/12,17,16,8,17,17,17,17
lpmnh51,lpmnh51,1.0,11,14,19,19,19,19,19,19,21,19,19,19,16,19/40,19,39,19,33,19,19,24,39,19,16,19,16,14,16,16,19,19
lpmnh52,lpmnh52,1.0,1,1,1,1,1,5,1,1,1,6,1,1,1,1,1,17,6,1,1,1,16/12,1/17,1,1,9,1,1,1,1,1,1
lpmnh53,lpmnh53,1.0,6,1,11,11,9/11,9,9,9,9,9,9,9,1,24,9,9,9,20,9,21,9,9,9,1,9,1,1,13,9,9,9
lpmnh54,lpmnh54,1.0,1,1,9,9,9,11,11,14,11,22/11,14,14,7,21/11,18/11,11/12,11,11,14,11,11,11/12,11/12,7,11,9,6,9,9,9,11
lpmnh55,lpmnh55,1.0,5/9,10,15,15,1,27,1,17/18,17,1,21,17,1,1,1/23/24,1/36,35,1,19,1/25,35,1/36,1,1,34,1,1/12,1,1,1,1
lpmnh56,lpmnh56,1.0,3,4,9,9,5,5,5,16,16/5,19,16,16,5,35,15,15,19,25,16,34,19,15,15,6,20,5/8,5,5,5,17/5,5/11
lpmnh57,lpmnh57,1.0,10,1,22,22,25,35,25,29,29,27,31,31,19,25/44,25,25,37,25,29,25,39,25,25,18,36,21,14,22,33/22,22,25
lphh0,lphh0,1.0,6,8,68,0,68,89,68/70,0,75,95,0,0/83,33,68,0/68/101,68/88,100,68,81,113,99,68,0,51,97,57,26,60,0,68,68
lphh1,lphh1,1.0,5/7,1,22,22,28,32,0,37,32,0,32/37/39,32,12,28,28,28,52,55,34,0/64/63,54,28,30,12,52/47,12,10,42/44,18,41,28
lphh2,lphh2,1.0,1,0,18/20,18/21,22,37,22,30/31,0/30,0,31,31,16,22,22,22,48,51,0,72,48,22,22/25,16,0,0/17,13/14,34,34,22,22
lphh3,lphh3,1.0,4,1,11,0/11,12/14,49,16,39,0/40,0,0,35,0,16,16,16,50,16,22/27,46,50/56,16,19,7,53,0/9,0,0/41,44,13,12
lphh4,lphh4,1.0,11,1/15,24,24,31,44,28,52,52/56,61,52,52,16,72/73/74,0,0/34,61,0,55,0,68/69,0/34,0/34,0,64,22,19,24,24,58/28,28
