id,feature,weight,og,t1,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t2,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t3,t30,t4,t5,t6,t7,t8,t9
mnh13,mnh13,50.0,1,1,16,4,4,4,4,4,5,5,4,5,1,5,7,8,11,4,4,4,4,4,4,1,9,3,1,4,1,4,15
mnh14,mnh14,50.0,14,1,30,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26,23,1,1,33,31,24,1,17,1,31,1,29
lpsh0,lpsh0,1.0,1,0,3,7,7,7,7,7,7,7,7,7,2,7,7,13,14,18/7,7,10,7,7,19,0/3,7,0,0,16/15,0/3,7,0
lpsh1,lpsh1,1.0,2,0,0,4,4,4,4,4,0/6/7,7,11,7,0/3,8,9,4,4,14,4,0,4/12,20/21/22,14,18/19,14,0,3,0,19,0/4,0
lpsh2,lpsh2,1.0,0/1,1,1,0/6,1,11,11,7,8,0,0/11,0/1,0/1,9,14,0/20,7,7,7,18,20,1,0,1,22,1,0,1,1,1,1
lpsh3,lpsh3,1.0,1,1,5,0,0,0,0,0,6,6,0,6,1,6,0,0,0,10,0,0,9,10,13,1,10,1,0,5,1,0,5
lpsh4,lpsh4,1.0,5/7,8/9,9,9,9,22/9,22,9/29,0,0,9,0,8,0,22/9,28,9/30,9,0,25,9,9,34,32/9,9,8,12,9,32/0,9,9
lpsh5,lpsh5,1.0,0,1,5,9,0/9,34,34,9,22,22,24,22,1,22,24,24,9,43,9,33/31,24,41,43,1,9,1,1,5,40,9,5
lpsh6,lpsh6,1.0,5,0/1,9,9,9,9,9,9,10,10,9,17,0,10,0/9,9,9,9,9,9,9,9,9,9,9,0,0,9,20/9,9,9
lpsh7,lpsh7,1.0,6,7,10,10/11,10,0/18,0/18,10,15,15,0,15,8,15,0,0,25/10,22,10,18,0,22,22,1,0,7,7,10,1,10,10
lpsnh0,lpsnh0,1.0,2,1,27,5,1,1,1,1,1/6,1,11,1,1,1,1/8,11,1,1,25,1,11,1,1,1/29,1/14,1,1,1,1,1,1
lpsnh1,lpsnh1,1.0,4,1/5,12,5/10,10,10/11,10/11,10,10,10,10/13,10,6,10,10,10,10,10,10,10,10,15,18,5,10,1,1/7,5,5,8,12
lpsnh2,lpsnh2,1.0,1,1,1,8,8,8,8,8,8/10/11,12,8,8/12,3/4,8/12,8,8,8,8,8,8,8,22,27,13,8,5,3/4,8,18,8,1
lpsnh3,lpsnh3,1.0,1,1,1,1/6,1,10,10/13,1,1,1,14,1,1,1,9,14,1,24,1,10/12,18,1,25,1,1,1,1/5,1/21,23,1,1
lpsnh4,lpsnh4,1.0,1,1,1,1,1,1,1,1,7,7,1,7/8,1,7,12,14,1,1,1,1,21,1,1,1/27,1,4,1,1,27,1,1/23
lpsnh5,lpsnh5,1.0,2,1,1/19,5,12,1,1,1,1,22,1,1,1,1,1,1,17/18,21,1,1,11,1,21,1,16,1,3,1,1,1,1
lpsnh6,lpsnh6,1.0,2,1/4,67,5,5,5,5,5,52,52,5,52,1,52,5,5,5/58,5,62,5,5,5,5,4,5,1,1,4,4,4,67
lpsnh7,lpsnh7,1.0,1,1,1,6,7,7,7,7,7,7,27/29,7,2,7,7,12,21,25,22,7,14,15,26,1,17/15,1,4,1,1,6,1/23
lpsnh8,lpsnh8,1.0,1,1,1,1,1,17/27,17/27,1/29,8,15,17,15,2,15,17,17,34,32,36,26,17,42,32/43,1,33,1/4,2/5,1/6,1,1,1/38
lpsnh9,lpsnh9,1.0,16/17,1,33,18/19,19,19,19,19,18/19,19,21,19,1,19,19,22,19/28/29,19,31,20,22,38,19,34,19/27,1,1,1,35,1,1
lpsnh10,lpsnh10,1.0,1,1,7,7,7,10,10,7,7,7,10,7,1/4,7,10/11,17/18/10,23,7,40,15,10,7,49,7,20/7,3,1,7,45,7/42,7
lpsnh11,lpsnh11,1.0,3,1,10,12,12,12,12,23,12,12/28,12,12,7/9,12,12,21/22,23,12,23,12,20,12,12,25,12,8,7,10,1,12,10
lpsnh12,lpsnh12,1.0,12,1,1,1,1,1,1,1/28/29,1,35,1,1,1,1/18,1/19,1,1,1,1,21/22,26,1,1,1,1,1,16,1,1,32/1,1
lpsnh13,lpsnh13,1.0,4,5,9,9,9,9,9,9,30,28,9,28,5/8,28,31,9,32,9,9,9,9,9,43,9,9,7,5,9,9,9,9
lpsnh14,lpsnh14,1.0,1,1,18/3,3,5,5,5,5,3,3,5,3,1,3,5,5,5,14,17,10,12,24,14,1,14,2,1,3,23,3,3
lpsnh15,lpsnh15,1.0,5,1,1,10,10,10,10,28,12,37,19,12,1,12,10,19,28,25,32,10,23,25,25,1,25/26,1,1,1,34,1/9,1
lpsnh16,lpsnh16,1.0,1,1,1,1,1,1,1,1,1,1,1/3,1,1,1,2,10,1,1,1,1,3,18,20,1,1,1,1,1,1,1,1
lpsnh17,lpsnh17,1.0,1/4,1,1,12,28,15,15,15,12,16,26,12,1/8,18/12,19,27,30/15,15,15,21/12,26,15,15,1,15,1,1,1,1,12,31
lpsnh18,lpsnh18,1.0,1/2,1,1/28,1,14,1/7,1/7,1,6,6,1/34,6,5,6,7,1,1,1/17,26,12,1,32,33,1,16/1/17/15,3,5,1,1,1,1
lpsnh19,lpsnh19,1.0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18,1,1,24,1,1,1,1,1,1,1,1/21,1
lpsnh20,lpsnh20,1.0,7,1,1,9,9,9,9,9,12,12,9,12,1,12,9,9/15,9,24,18,13,16,20/21,24/27,1,17,1,1,1,1,1/19,1
lpsnh21,lpsnh21,1.0,9,1,1,14,14,14,14,14,14,42/43,14,14,1,14,17,34/14,14,44/14,35/14,32/31,33,14,46/47,1,14,1,12,37,1,14,40/41
lpsnh22,lpsnh22,1.0,1,1,1,1,1,1,1,10,1,1/17,1,4,1,4/5,1,9,1/11,1,1,7,1,18/19/20,1,16/1/15,1,1,1,1,1,1,1
lpsnh23,lpsnh23,1.0,3,4,7,4,4,4,4,4/20/21,4,4,4,4,4,4,17,18/4,4,4,22,4,19/4,33,34,4/7,4,4,4,4/7,31,4,7
lpsnh24,lpsnh24,1.0,2/3/4,1/5,1,7,8,8,8,8,6,6,38,6,1,6,8/9/10,38,8,8,47,11,38,8,8,1,8,1,1,1,1,48,1
lpsnh25,lpsnh25,1.0,15,1,1,25,27,1,1,1,1,1,1,1,1,1,1,1,1,32/37,1,1,1,1,32,1,1,1,1,1,1,1,1
lpsnh26,lpsnh26,1.0,2/7,1,1/21/22,9,9,9/10,9/10,16,9,9,25,9,1,9,9,9,16,29,19,13,15,16,29,1,16,1,8,1,1,9,1
lpsnh27,lpsnh27,1.0,1,1,1,1,1,1/12,1/12,1,1,10,13,9/10,1,9,1,11,16/17,1,20,1,11,24,1/25,1,1,5,8,1,1/23,1,1
lpsnh28,lpsnh28,1.0,47,1,49,56,49,50,50,50,49,49,65,49,1,57,50,60,50,50,50,50,60,63,50,1,50,1,1,49,1,49,49
lpsnh29,lpsnh29,1.0,1,1,1,1,5,5,5,1/11,1,1,5,1,1,1,6,5,1,21,15,5,9,1,23,1,10,1,1,1,1,1/19,1
lpsnh30,lpsnh30,1.0,1,1,1,1,1,1/7,1,1,1/3,1,11,3,1,3,5,16,19,1,1,1,16/17,24,30,1,1,1,1,1,20,1,1
lpsnh31,lpsnh31,1.0,1,1,32,1,1,1,1,1,11,11,1,11,1/2,11,1,15,1,38,30,1,15,37,38,4,16/1,1,1/2,1/4,35/4,31,32
lpsnh32,lpsnh32,1.0,2,1,1,1,1,1,1,1,1,1,1,1,4,1,6,1,1,1,1,8,16/1,1,24,1,21,4,4,1,1,1,1
lpsnh33,lpsnh33,1.0,1,1/4,1,1,1,18/19,18/19,1/23,14,15,1,15,4,15,16/17,1,1,22,1,18,1,1,22,1,22,5,7,1,1,1,27
lpsnh34,lpsnh34,1.0,1,1,1,4,1,1,1,1,8,8,1,8,1,13,1,18,1,27/28,1,17,1,22,28,1,22,1,1,1,1,1,1
lpsnh35,lpsnh35,1.0,2,1,29,5,16/5,5,5,18,11,12,5,12,1,12,5,15,19,17/31,25,5,5,5,32,5,17,4,1,5/26,5,5,5
lpsnh36,lpsnh36,1.0,8,1,21,1,13,13,13,13,13,13,18,13,1,13,14,18/19,13,24/13,13,13,18,13,24/25/13,1,13,1,1,1/12/13,1,1/12/13,21
lpsnh37,lpsnh37,1.0,2,1,1,1,1,8,8/11,1,1,1,1,1,1/4,1,8,1,26,16,18,8,1,16/35,36,33/34,17,4,1/4,1,32/31,1,1/30
lpsnh38,lpsnh38,1.0,1,1,7,7,10,7/10,7/10,16,7,7,7,7/9,1,7,10,7,16,21/23,16,7/10,14,18,24,7,16,3,1,7,7,7,7
lpsnh39,lpsnh39,1.0,1,1,13,1,1,1,1,1,8,19/8,1,8,1,8,1,1,1,16,1,1,9,1/15,18,1,1,1,1,1,1,1/3,11
lpsnh40,lpsnh40,1.0,1/2,1,1,5,3,32/30,32/30,52/41,7,7,40,3/7,1,3/8,3,40,53/41,48,41,29,40,57,48,1,49,1,1,55,1,3,1
lpsnh41,lpsnh41,1.0,1,1,26,10,19/20,10,10,21,14,28,29,15,1,15,10,10,10,10,10,18/10,10,10,10,5,10,3/4,1,10,5,10,24/10
lpsnh42,lpsnh42,1.0,2,5,44,11/14,11,11,11,11,15,16,11/45,16/15,5,16,20,11,11,48/11,11,36,11,46,11,5,39/41,5,5,11,5,11,44
lpsnh43,lpsnh43,1.0,5/8,1/9,23,9/11,15,16/15,16/15,9,12,12,16,12/14,1/9,12/14,15,17/18/20,9,9,9,16,16/21,9,25,9,22,9,1,9,24/9,9,9
lpsnh44,lpsnh44,1.0,1/2,1,35/36/5,1,1,1,1,26,7/8,7/8,39/41,7,1,7,11,1,30,26,26,1,23/25,6,46,1,6,4,1,34,1,1,5
lpsnh45,lpsnh45,1.0,1,2,1/2/27,1,1,12,12,22/23/24,10,10,1,10,2,10,14,1/20,25,1/30,11,16,1,1,1,2,1,2,5,1,2,1/2,1/2
lpsnh46,lpsnh46,1.0,3,1/7,17,10,10/12,10,10,10/12,10,32,14,10,1,10,10/13,12,15,10,16,10,12,10/27,31,1/21,10,1,1/8,10,22,10,20
lpsnh47,lpsnh47,1.0,1,1,1/17,2,9,2,2,2,2,2,2,2,1,2,3,8,2,2,13,4,8,2,2,1,2,1,1,2,1,2,1
lpsnh48,lpsnh48,1.0,6,1,11,12/13,12,12,12,12,12,41/43/12/44,12,12,1,12,19/21,30,12,33,37,12,24/31,33,45/46,1,33,1,1/7/8,11,1/39/40,12,38
lpsnh49,lpsnh49,1.0,2,1,1,1,1,1,1,13,1/5,5,1/8,5,1,5,1/6,9/11,18/21,24,1,7,8,1,24/27,1/22,1,1,1,1,1,1,1
lpsnh50,lpsnh50,1.0,5,7/8,7,14,14,14,14,14,18,17/19,22,17/19,9,19,14,22,14,14/30,26/28,20,22,14,14,7,14,12,9,7,7,14,7
lpsnh51,lpsnh51,1.0,11,1,1,1,1,1,1,1,17,20/30,20/31,1,13,1,1,22,1,23/24,25,18,22,34,35,1,1/23/24,15,13,1,1,1,27/28
lpsnh52,lpsnh52,1.0,3,1,1,1,1,1,1,16/1,1,1,23,1,5,1,1,10,1,13,19,1,10,13,13,1,13/14,5,5/9,1,1,1,1
lpsnh53,lpsnh53,1.0,1,1,1,1,7,9,9,1,1,1/5,11,1,1,1,7,11,1,1,1,8,12,18,1,15,1,1,3/4,1,17,1,1
lpsnh54,lpsnh54,1.0,12,1,44,1,1,1,1,1/38,1,1,36,1,1/20,1,1,36,38,1/45,39,1,36,1,1,1,37,27,32/20,43,1,1/41,1
lpsnh55,lpsnh55,1.0,1,1,30,5,3,3,3,20,3,3,3,3,1,3,3/10/11,3/13,20,15,24,3,3,34,15,1,15,2,1,1,1,3,28
lpsnh56,lpsnh56,1.0,3/5,6,18,6,6,6/11,6/11,14,9,9,21,9,6,9/10,6/12,6,15,6,16,11,13,20/6,6,6,6,6,6/7,6,6,6,6
lpsnh57,lpsnh57,1.0,2,1,20,4,1/5,1,1,16/17/12/15,1,1,1,1,1,1,7,10,12/15,14,18/15,1,1/11,13/14,28,1,14,1,1,1,25,1,19
lpmh0,lpmh0,1.0,1,4/5,9,13,39,13,13,13,15,57,35,15,4,15,16,35,13,44,13,29,35,44,53,4,44,0/4,4,6,48,0/10,9
lpmh1,lpmh1,1.0,3,1,49,11,17,18,18,0/44,13,51/15,52,15,1,15,23,40,45,11,11,26,40,11,0,1,11,6,1,10,50,11,48
lpmh2,lpmh2,1.0,5/6,0,29,14,14,14,14,0/26,15,34,14,0/15,0,15,20,0/14,14,35/14,14,14,14,0/14,40/41,14/31,14,10,0/11/12,14,32,27/14,14
lpmh3,lpmh3,1.0,2,0,47,0,0,0,0,0,19,51,0,0,0/10,0/20,0,24,0,0,43,0,24,36,66,0,36,9,13,0,50,0,46
lpmh4,lpmh4,1.0,1/2,0,30,14,18/13,15,15,0,13,13,13,13,0,13,15,15,0,0,0/26,15,15,37,38,5,0,0,0,29,5,10,30
lpmh5,lpmh5,1.0,1,1/5,18,19,19,19,19,28,0/19/21,19,0/26,19,5/6,19,23,19,28,28,34,0,19,28,28,42,33,6,5/6,18/37,40,36,18
lpmh6,lpmh6,1.0,3,0/6,82,7/11,7,7,7,7,7,7,107,13,0,13,7,7,7,0/91,7,7/15,0/20,86/89,95,7,0,0,0,7,0,7,7
lpmh7,lpmh7,1.0,1,1,8,10,20,10,10,10,10/14,30,10,10,1,10,16/17/10,10,0,0,25,18,10,0,0,5,10,1/3,1,8,5,10,8
lpmh8,lpmh8,1.0,6,1,50,19/20,19,25,25,36,22,23,23,23,13,23,25,27,37,59,36,25,27,19,59,53,31,9,13,19,54,38,39
lpmh9,lpmh9,1.0,4,1,56,1,15,15,15,14,0,58/11,15,11,1,11,15,15,14,54,14,0,33/34,54,0/54,1/57,54,8,1,1,1/57,1,56
lpmnh0,lpmnh0,1.0,15,1,1/59,19,1,1,1,38,1,63,1,1,1,1,28,1,1,1,54/55,1,1,64,66,61,37,1,1,1/57,61,1,1
lpmnh1,lpmnh1,1.0,1,1,10,15,41,11/31,35/11/31,11,25,11,57,11,1,11,29,11,11,11,48,34,38/39,11,11,9,43,4,8,49/10,55,11,10
lpmnh2,lpmnh2,1.0,8,1,42,20,20,20,20,20,20,45/46,47,20,1/9/12,20,34,20,20/39,20,20/40,20,20,20,20,17,20,11,13,20,17,20,20
lpmnh3,lpmnh3,1.0,4,14,22,22,22,22/24,22/24,44,22,22,51,22,21,22,22,25,39,38,39,22,25,50,38,47,38,19,21,22,47,22,46
lpmnh4,lpmnh4,1.0,1,3,7,7,7,19,19,30,16,13,23,13,3,13,19,23,18,18,38,19/20,23,49,18,46,18,3,3,7,46,7,7
lpmnh5,lpmnh5,1.0,1,1,56,8,17,17,17,33/34,1/13,1,27,1,1,1,19,27,12,29,39,25,27,29,29,1,29,5,1,7,1,1,53
lpmnh6,lpmnh6,1.0,2,1,1,23,25,25,25,25,18,90/92,30,18,6,26,25,32/33,40,25,42/43,28,35,25,52,47,25,15,6,1,47,18,1
lpmnh7,lpmnh7,1.0,2,1,97,10,34/10,10,21/10,39,10,10,25,10,3/4,10,14,32,40,35,96/94,20,33/30,107,108,1,36/38,6/7,8,10,105,10,97
lpmnh8,lpmnh8,1.0,1,1/2,5,9,7,22/7,22/7,39/41,16,12,71,12,1/3,18,19/7,23,47,7,55,21/7,27,75,7,62,30,3,4,5,70/62,7,5
lpmnh9,lpmnh9,1.0,1,3,68,18,24,24,24,3,21,21,43,23,16/13,21,24/25,44,3,3,61,41,43,3,3,3,3,9,17/5,3,3,3,3
lpmnh10,lpmnh10,1.0,1,9,19,19,19/22,19,19,19,19,19,35,19,9,19,19,19,26/27,19,31,19,19,19,37,17,19,14,9,19,34,19,19
lpmnh11,lpmnh11,1.0,1,1,58,25,48/50,37,37,22,25,25,65,25,3,25/29,34,41,51,22,57,36,41,63,64,9,22,3,3,19,9,19,59
lpmnh12,lpmnh12,1.0,6,1,7,9,35/9,23/24,23/24,36,16,16,28,17,1,17,22/9,28,9,37,41,24,32/33,37,37,1,37/38,1,1,7,43,9,7
lpmnh13,lpmnh13,1.0,1,1,11,14,20,20,20,14,14,14,21,14,1,14,20,21,14,24,30,20,21,32,35/36,11,26,6,1,13/14,11,13/14,11
lpmnh14,lpmnh14,1.0,2,1,6,6,6,6,6,44,6,60,6,9,1,9,33,37/6,40,6,45,34/6,6,55,6,50,6/39,1,1,6,50,6/47,6
lpmnh15,lpmnh15,1.0,10,1,1,29,22,22,22,22,22,22,22,32/22,14,32/22,22,22,22,51,63,37,46,73,78,1,54,1,14,1,1/66,22,1
lpmnh16,lpmnh16,1.0,1,1,1,10/12,33,10,10,35,24,24,10,24,1,24,10,10,35/37,35,39,29,32/31,35,46,1,35,2,1/4,42,1,8,1
lpmnh17,lpmnh17,1.0,8,15,53,25,42/43,32/37,32/37,32,27,38,38,31,15,31,34,38,32,69,49,32,38,32,69,64,44,15,15,15,67,51,58
lpmnh18,lpmnh18,1.0,18,1/19,41,26,28,28,28,32,28,29,28,30,19,30,28,28,32,32,32,28,33/28,32,47,1,32,19/22,1,1/25,1,25,41
lpmnh19,lpmnh19,1.0,3,5,5,5,5,5,7,5,5,5,5,5,5,5,5,5,5/12/13,25,15,5,5/9,21,27,5,5,5,6,5,5,5,5
lpmnh20,lpmnh20,1.0,3,7,36/37/13,14,20,14,14,21,14,14,14,14,7/11,14,17,14,21/25,57,35,14,14,23,57,12,23,9/10,7,12,52,14,36
lpmnh21,lpmnh21,1.0,1,1,32,1,21/8,8/9,8/9,23,5,5,8,5,1,5,8,8,24,1,29,8,20,1/35/36/37,1,2,1,1,1,1,2,1,31
lpmnh22,lpmnh22,1.0,3,1/6,73,1,25,1,1/17,26,1,89,1,1,1,1,13,22,42/45,34,50,16,19/24,80,85,1,34,11,1,1/53,75,1,67
lpmnh23,lpmnh23,1.0,26,27,91,44/45,33,54,54,33,50,48,54,48,28,48,54,54,87,33,88,54,54,105/106,120,31,64,27,29,31,97,33/31,31
lpmnh24,lpmnh24,1.0,17,20,28,32,28,37/28,37/28,46,34,65,37,35/28,20,36,37,37,53,69,55/57,28,42,46,69,61,46,20,20,28,61,28,59/28
lpmnh25,lpmnh25,1.0,2,1/5,13,16,18,20,20,27/29,16,76,20,16,5,16,20,22,34/35,27,39,20,25,27,68,11,27/28,8,5,40,42/44,16,13
lpmnh26,lpmnh26,1.0,1,1/2,8,11,36,23,23,38,8,8,23,16,4,16,23,33/23,38/45,67,59/61,31,35,65,69,2,43,2,4,8,2,8,8
lpmnh27,lpmnh27,1.0,2,1,1,4,1,14,14,23,6/8,40,14,6,1,6/9/10,15,14,26,18,33,14,14,18/46,52,1/38,21,1,1,34,36,1,1
lpmnh28,lpmnh28,1.0,3,1,14,14,34,14,14,39,16,59,14,20/22,1,20,14/30,14,39,14/63,51,32,14,60,14,10,14,5,1,54,56,14,55/14
lpmnh29,lpmnh29,1.0,7,1,37,11,27,11,11,29,12,12,54,13,1,13,18,20,29,12,29,11,24,12,58,52,12,1,1,11,48,11,38
lpmnh30,lpmnh30,1.0,1,1,32,10,29,20,20,7,13,14,20,14,1,14,20/21,20,7,30,7,24,20,7,45,1,30,1,1,7,36,7,32
lpmnh31,lpmnh31,1.0,1,1,1,6,6/26/27,6,6,28,17/18,17/53,6,17/19,1/2/3/4,17,22,6,36/28,32,44,24/25,6,50,51,1,32,1,3,7,1,6/47,1
lpmnh32,lpmnh32,1.0,1,2,2,2,25/26,2,2,29,18,2,2/41,2/21,6,2,2,2,29/30,2,29,2,2,38,2,33/35,2,2,13,2,37,2,2
lpmnh33,lpmnh33,1.0,2,1/3,43,12,11,27,27,11,15,16,29,17,6,19,27,34,11,39,11,28,29,37,39,9,39,4,6,8/40/41,48,11,47
lpmnh34,lpmnh34,1.0,4,1,52,19/20,19,19,19,47,25,23,42,23,1,23,37,42,48,19,19,19/38,42,19,59,17,19,15,1,19/51,17,50/19,19
lpmnh35,lpmnh35,1.0,2/3,1,1,1,1/10,1,1,1,1/7,29,41,1,1,1/9,1,1,1,15,21,1,1/11,14,43/15,1,15,1,1,1/23,26,1,24
lpmnh36,lpmnh36,1.0,5,1,1,1/12,1,22,22,1/34,13,52,54/26,13,1,13,1,26,1/33,50/30,42,21,27,30,50,47,30,7,9/10,1,47,45,1
lpmnh37,lpmnh37,1.0,1,1,1,5/6,4,4,4,4,9,47,51,9,1,9,12,21,4,23,35,18/20,4,23,52,1,23,3,1,1,41,4/37,1
lpmnh38,lpmnh38,1.0,17/18,1,1,22,1,1,1,1,1,1,30,26,1,26,1,30,1,1,37/39,27,34,1/42,46,1,1,1,20,1,1,1,1
lpmnh39,lpmnh39,1.0,4,1,61,9,9,33,33,9,32/31,73/31,31,31,1,31,36,42,50,84,58,33,46,75/76,97,70,9,1/5,1,7,71,9,61
lpmnh40,lpmnh40,1.0,2,5,5,5,13,13,13,5,5,5,19,5,5,5/12,13/15,19,28,5,30,16/17,21,50,54,5/31,5,5,8,10,33,5,5
lpmnh41,lpmnh41,1.0,1/2,1,9,10,51,13,13,59/13,14,17,28,17/13,5,17/13,20,28,13,54,66,22,44,54,54,1,55,1/4,1,10,1,10,9
lpmnh42,lpmnh42,1.0,12,15,13,13,13,13,13,13,21,43,13,21,15,21,13,13,13,41,37/38,30,32,13,41,13,13,16/15,15,13,13,13,13
lpmnh43,lpmnh43,1.0,1,1,33,9,9,9,9,9,12,12,75,12,1,12/15,16/17,9,9,66,9,19,20,56,73/74,1/36,23,8,1,9/25/26,1,9,9
lpmnh44,lpmnh44,1.0,4,1,37/9,8,8,16,16/20,29,8,8,16,8,1,8,16/19,22,30,39/26,32,16,25,26,40/41,1,26/28,6,1,9,38,8,9
lpmnh45,lpmnh45,1.0,2,1,1,1,7,7,7,18,1,37/39,40/41,1,1,1,7,7,20,17,27,11,7/14,1,36,29,17,4,1,1,33,1,1
lpmnh46,lpmnh46,1.0,2,1,44,12,12,12,12,34,13,56,18,15,1,13,12,18,34,59,42,17,26,58,59,1,30,7/9/10,1,11,55,12,44
lpmnh47,lpmnh47,1.0,23,1,53,1,1,1,1,1,34,32,39,32,28,32/37,1,39,1,1,1,1,39,1,1,56/60,42,1,28,1,57,1,53
lpmnh48,lpmnh48,1.0,2,1,6,12,23,20,20,29,16,59,20,19,1/4,19,20,20,43,63,44,25,26,60,68,58,28,1,5,6,58,6,6
lpmnh49,lpmnh49,1.0,8/12,1,48,22,33/22,22,22,22,22,22,81/78,22,1/15,22,28,22,22,22,22,22,22,22,57,1,22,13/14,15,22,49/51,22,22
lpmnh50,lpmnh50,1.0,1,4,36,18,4,23,23,4,4,4,23,4,6,20,23,23,33,49,4,25,23,4,51,48/38,28,11,13,4,46,4,37
lpmnh51,lpmnh51,1.0,5,1,57,17,42/28,28,28,51,17,65,28,22/23,1,22/23,28,28,45,60,52/45,31,41,45,64,1,49,10,1,15,1,54/15,1/55
lpmnh52,lpmnh52,1.0,5,1,27,8,8,8,8,17,8/9,8,8,8/10,1,10,8,15,18/19,8,20,11/12,15,8,34,7,8,1,1,7,7,23/8,7
lpmnh53,lpmnh53,1.0,1,1/2,8,13/14,8,20,20,51,18,18,61,18,4,18,20,21,51/53,50,51,20,37,59,50,58,50,4,4,8,57,55,8
lpmnh54,lpmnh54,1.0,7/8,9,42,20,22,22,22,27/28,22,22,25,22,9,22,22,25,22,22,33,22/24,25,22,22,19/43,22,9,16/11,35,43,20,20
lpmnh55,lpmnh55,1.0,3,1,7,8,16,8,8,23,8,15,8/43,15,1,15,8,22,23/24,10,26,19,20,45,10,41,10,1/6,1,8,36,8/29/30,31
lpmnh56,lpmnh56,1.0,2,1,1/26,1,6,6,6,17,6,6,6,6,1,6,6,6,17,17,22/23,6,16,28/30,34,1,18,4,1,1,27,1,1
lpmnh57,lpmnh57,1.0,2,1,40,9,20,9,9,35,11,48/50/51,9,15,1,16/15,9,9,9,31,38/9,9,19,44,45/47,1,34,1,7,8,1,8,40
lphh0,lphh0,1.0,1,1,67,11,8,8,8,8,8/13,8,0/74,8,1,14,8,40,8,49,55,37,0,82,83,1,49,1,1,4/58,0/72,56,60
lphh1,lphh1,1.0,1,1,71,11,25,0,0,50,0,0/78,0/20,0,1,0,11,22,52,49,70,17,0,89/90,49,77,49,0,1,8,8,8,72
lphh2,lphh2,1.0,0/2,0/1,41,11,17,17,17,32/31,16,14,48/17,14,3,14,17,22,8,49/28,36,19,24,28,57,1,28,7,0,1,0,1,40
lphh3,lphh3,1.0,0,12/13,82,20/21,0,23,23,48/53,20,20,0/89/90,20,0/18,20,0,0,59,48,66,34,39,48,48,83,48,16,0,68/69/12,83,20,80
lphh4,lphh4,1.0,11,13,0,0,0,23,23/25,47,17,75,34/76,17,13,17,23,34,52,0,0/54,28,34,79,82,13,0/37,13,15,0/13,74,55/13,13
