id,feature,weight,og,t1,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t2,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t3,t30,t4,t5,t6,t7,t8,t9
lpsnh34,lpsnh34,1.0,1,1,6,2/12,2,2,2,4/5,2,2,2,2,2/8,2,2,11,2,2,2,2,2,2,10,2,2,2,2,2,2,2,2
lpsnh35,lpsnh35,1.0,1,1,1,2,1,1,2,3,1,1,2/11,2/10,1,6,8/9,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1
lpsnh36,lpsnh36,1.0,6,1,16,19,16/21,16,19,19,16,16,19,19,16/13,39,35,39,26/27,26/27,26,26,26,26,32,17,26,18,19,16,16/23,16,16/20
lpsnh37,lpsnh37,1.0,3,1,1,1,1,1/6,1,1,6,6/7,1/17,1,1,1/18,1,1,14,14,14,14,14,14,14,1,14,1,1,11,1,1,1
lpsnh38,lpsnh38,1.0,2,1,4,4,4,4,4/9,4,4,4,9,9,4,4,9,4/13,10,11,9,9,9,9,9,4,9,4,4,4,6,7,4
lpsnh39,lpsnh39,1.0,3/4,1,6,1,1,1,1,1,1,1,17,17,5,1,17/18/19/10,1,11,11,10,10,12,10,10,1,10,1,1,1/7/8,1/9,1,1/6
lpsnh40,lpsnh40,1.0,1,1,1,14,1,1,33/14,13,1,1,31,31,1,32/14,31,14,18,19,16,16,24,16,16,3/4,28/29,3,3,1,1,1,1
lpsnh41,lpsnh41,1.0,1,3,8,18/19,8,8,5,5,8,8,13,5,4/8,5/14/15,5,17,5,5,12,12,12,12,12,4,12,4,5,8,8,10,8
lpsnh42,lpsnh42,1.0,4,16/1/15,1,9,1,1,9,9,13,1,20,21,1/6/7,24/9,20,23,18/19,18,18,18,18,18,18,7/8/10,18,9,9,1,1,14,1
lpsnh43,lpsnh43,1.0,24,1,1,27,32/1,32/1,37,28,32/1,33,37,37,1,37,37/42,37/43,37,37,37,37,37,37,37,1/27,37,27,29,1,1/35/36,1/35,1
lpsnh44,lpsnh44,1.0,3,9,10,13,10,10,13,13,16,10,13,13,10,13,13,26,13,13,13,13,13,13,13,10,19/20,10,10,10,10,10,10/14
lpsnh45,lpsnh45,1.0,1,1,7,3,7,7,3,6,7,7,3,3,1,3,11,3,3,3,3,3,3,3,3,1,3,1,1,7,1,1,7
lpsnh46,lpsnh46,1.0,12,1,1,1,1,1,1,1,1,16,1,1,1/15,1,1,1,27/28/29,27,27,27,27,27,27,1/14,27,1,1,1,19,18,1
lpsnh47,lpsnh47,1.0,2,1,18,14,18,18,14,14,18,20,36/14,36/14,1,37,14,37,14,14,32,32,32,32,34,14/15,35,14,17/14,18,26,28,18
lpsnh48,lpsnh48,1.0,5,1,10,7/9,10,12,7,7,12,12,15,15,10,23/15,15,15,19,19,18/19,18,19,18/19,19,7,18/19,7,7,10,10/13,10,10
lpsnh49,lpsnh49,1.0,2,1,1,1/3,1,1,1,3,1,1,1,12,1,1,11,1,5,5,5,5,5,5,5,1,9,1,1,1,1,1,1
lpsnh50,lpsnh50,1.0,3,1,7,7,7,10,7,7,10/11,10,7,7,7,7,7,7,7,16/14/15,7,7,17/7,7,7,7,7,7,7,7,7,7,7
lpsnh51,lpsnh51,1.0,1,1,1,2,1,1,7,4,1,1,9,9,1,15,13/14,15,9,10/11,9,9,9,9,9,1,9,1,1,1,1,1,1
lpsnh52,lpsnh52,1.0,1,1,3,1,3,3,1,1,3,3,10/11,10/11,2,1,10/11,1/13,6,6,5,8,5,5,5,1,5,1,1,3,2,2,3
lpsnh53,lpsnh53,1.0,2,1,5,5,5,5,5,5/7,5,5,14,14,5/9,5,14,5,17,17,17,17,17,17,17,5,17/18,5,5,9,13,9,5/10
lpsnh54,lpsnh54,1.0,1,1,1,3,1,1,3,3,1,1,3,3,1,3,3,3,3,3,3,3,3,3,3,1/6,3,1,5,1,1,1,1
lpsnh55,lpsnh55,1.0,2,6,6,7,6,6,7,7/8/9,10,6,7,7,6,7,7,7/15,11,11,11,11,14,11,11,6,11,7,7,6,6,6,6
lpsnh56,lpsnh56,1.0,1,1,9,4,9,9/12,4,4,9/12,12,4,4,1,22,4,22,4,4,4,21,4,4,4,1,4,4,1/4,17/18,19,7,9
lpsnh57,lpsnh57,1.0,7,8,10,8/9,10,10,8,8,10,10,8/26,8,8,8,8,8,15,8/15,8,8,16/8,8,24,8,8,8/9,8/9,10,10,10,10/11
lpmh0,lpmh0,1.0,1,0,2,0,2,2,7,0,5,5,0/7,0,0,7/11,0,11,7,7,7,7,7,7,7,0,7,0,0,2,0,6,2
lpmh1,lpmh1,1.0,1,1/3,4/8,4,4,4/9,4,5,12,4,23,23,0,30,23,31,17,17,17,17,19/20,19,17,4,17,4,4/6,0/14,4,4,4
lpmh2,lpmh2,1.0,7,1,1,1,1,1,36,1/9,1,1,32/33,21,1,0,21,0,24,24,26,31,26,26,26,1,26,1/10,1,1/11,16,14/15,1
lpmh3,lpmh3,1.0,0/4,7,14,37,7,7,35,7/11,7,7,20,20,7,33,20,33,20,20,20,27,21,0/23,20,7,0,7,7/12/13,7,16,18,14
lpmh4,lpmh4,1.0,1,0,3,3,3,3,0,3,3,3/5,24,9,3,0,9,0,14,12,15,15,15,15,19/20/21,3,0,3,3,6,3,3,3
lpmh5,lpmh5,1.0,5,0,9,23,10,10,0,0,10,10,0,0,0/12,20,0,20,0,0,0/17,0,0,0,0,0,19,0,0,0,0,0,0
lpmh6,lpmh6,1.0,1,1,9,4/31,11,11,18,4,11,11,19/25,25,13,28/30,19/25,30,20,20,19,19,19,19,19,4,24,4,4,6,1,1,7
lpmh7,lpmh7,1.0,0,1,9,1,9,9,8,8,9,9,0,0,1,24,0/22,24,16/15,8/15,18,18/19,18,19,18,1,18,1,1,9,9,9,9
lpmh8,lpmh8,1.0,0,1,0,0/10,0/15,15,28,11,15,15,25,10,1,26,10,26,20/10,10,10,10,10,22,10,1,10,1,1,17,1,1,15
lpmh9,lpmh9,1.0,19,21,32,0,38,33,0,29/30/31,33,33,52/53,52/53,0,53,52/53,53,53,53,53,53,53,53,53,0,0/56,0,0,32,42,0,32/35
lpmnh0,lpmnh0,1.0,1,1,9,44,1/12,15,6,6,15,15,28,28,1,6/41/42,40,6/41,28/31,28,28,36,28,33,28,1,28,6,6,24,26,26,9/10
lpmnh1,lpmnh1,1.0,6,1,16/1,42/43,1,1,24,11,1,1,24,24,1,24,37/24,24,24/28,24,29,29,30,29,29,1,32/33,1,1,22,1,1,1/15
lpmnh2,lpmnh2,1.0,2,1,1,4,1,1,4,4,1,14,33,33,1/26,4,33,4,4,4/28,4,4,30/31,4,4,4,4,1/4,4,17,25,25,1/9
lpmnh3,lpmnh3,1.0,2,1,1,1/22,1,1,1,1,1,1/9,1,1/20,1,1,1,21,16/1/17,15,14,14,14,14,14,1,19/14,1,1,12,1,1,1
lpmnh4,lpmnh4,1.0,7,1,8,44,13,8,8,9,8,14,37,37,8,40,37/39,40,29,29,31,31,31,31,33/31,8,35,8,8,8,8,8,8/12
lpmnh5,lpmnh5,1.0,1,1,10,5,13,9,15,5,9,9,25,25,4,17,17,17,20,20,20,23/24,20,20,20,4,20,4,4/6,7,7,4/7,9
lpmnh6,lpmnh6,1.0,2/4,1,13,10,13,13,10,10/11,13,18,10,10,1,10,10,10,24,22/10,10,10,10,10,10,1,26,1,1,20,12,12,13
lpmnh7,lpmnh7,1.0,6,1,19,16/61/15,18,21,60,17,21,39,15,54,1,57/15,15,58/59/15,48/50/51,48,15,15,52,52/15,15,12,15,12,12,1,1,1/43,18
lpmnh8,lpmnh8,1.0,1,1,7,7,13,13,7,7,13,15,7,7,7,34/40,32/7,39,23,7,24,24,27,24,30,7/9,24,7,7,7,16/17,16,7
lpmnh9,lpmnh9,1.0,10,1/12,21,1,21,21,1,1,21,46,1,63,1,64,1,66,51,51,51,51,51,54,55,1,59,1,1,21,19,19,21
lpmnh10,lpmnh10,1.0,1,10,5,21,5,5,19,5,5,5/7,12,12,9,12,16,12,12,12,12,12,12,12,12,5,12,5,5,5,5/8,5,5
lpmnh11,lpmnh11,1.0,18,1/19/20,35,30,37,43,48,30,43,45,48/54,48,20,48,48,48,48,48,50/52,49,49,49,49,29,50,29,29,32,47,47,34/35
lpmnh12,lpmnh12,1.0,1,1,12,7/41,13,13,18,7,13,14,18,18,7,39,18,39,18,20,20,24,22,20,20,7,35,7,7/8/9,16,12,12,12
lpmnh13,lpmnh13,1.0,2/3,4,12,6,12,12,6/25/41,6,12,12,27,27,4,26,40,26,28,28,30,30,30,30,33,4,30,5,9,15,23,23,12
lpmnh14,lpmnh14,1.0,2,1/19,11/12,1,14,14,26,1,14,15,1,1/24,1/3,25,1,25,21/22,21,20/21,20/21,21,21,23,1/3,21,1/3,1,3,18/3,3,3
lpmnh15,lpmnh15,1.0,1,1,13,12,13,13,12,12,13,16,12,23,3,26,12,26,12,12,20,20,20,20,20,3,22,3,3,13,17/18,17,13
lpmnh16,lpmnh16,1.0,17,1,37,34,37,37,34,34,37,37,34,34,36,34,34,34,39/40,39/40,39,39,39,39,39,18,39,18,18,36,38,38,37
lpmnh17,lpmnh17,1.0,1,1/2,7,31,1,1,4,4,1,1,4,4,1,4/26,4,30,17,4,4,4,20,18,23,1,24,1/5,1/4/5,1,1,1/10,1
lpmnh18,lpmnh18,1.0,3,1,9,7,12,11,38,7,13,13,25,25,6,34,25,37,25,25,30,30,32,30,30,6,30,6,6,16,17/6,6,9
lpmnh19,lpmnh19,1.0,3,1,1,1,8,8/9,1/27,1,9,9/10,1,1,1,1,21/22,24,1,1,1,1,1,1,18,1,19,1,5,16,1,1,1
lpmnh20,lpmnh20,1.0,41,1,54,43,54,56,43,43,56,56,43,43,1,92,43,92,62,62,62,62,62,65,62,43,85,43,43,58,60,60,55
lpmnh21,lpmnh21,1.0,1,1/28,20,13,23,23,13,16,23/25,23,36,36,8,13,36,13,13,13,13/30,30,13,13,13,8,32/33,8,8,8,8,8,8
lpmnh22,lpmnh22,1.0,5,1,16,34,1,1,7,7,1,1,32,32,1,27,32,27,27/30,27/30,27,27,27,27,27,1,27,1,1,1,18,18,1
lpmnh23,lpmnh23,1.0,4,1,8,23,8/9,8,5,5,8,8,5,5,5,21,5,21,13,5,14,17/14,14,15,14,5,18,5,5,8,12,5,8
lpmnh24,lpmnh24,1.0,4,1,5,33/34,5,9,7,8,9,9,7,7,5/14,7,7,7,7,7,23/15,20,15,18/19,21/22,5,23,5,5,5,10/13,10,5
lpmnh25,lpmnh25,1.0,3,1,1,6,1,1,6,6/7,1,1,6,14,1,15,12/13,18,6/10,6/9,8,8,8,8,8,1,8,5,5,1,1,1,1
lpmnh26,lpmnh26,1.0,3,1,1,10,1,1,39,12,14,1,10/31,10,21,37,10,37/38,10,10,23,25,24,24,25,1/7,29,1,9,13,19,1,1
lpmnh27,lpmnh27,1.0,2,1,15,62,26,15,18/19,19,27/15,28,53/57,53,15,39,53/56,59/60,40,39,39,39,39,41/42,39,18,50,18,18,38,15,15,15
lpmnh28,lpmnh28,1.0,19,1,30,23,31,30,35,23,30,30,36,36,1,36/47,36/43/45,36,36,36,36,38,38,40,38/41,22,36/42,22/23,23,26,33/26,26,30
lpmnh29,lpmnh29,1.0,1,1,1,1,4,4,1,1,6,5,10,10,1,20,15,19,10,10,10,10,10,13,10/14,1,10,1,1,1,7,7,1
lpmnh30,lpmnh30,1.0,1,1,6/7,40,6,6,4,4,6/9,6,4,4,1,35,4,36,16,16,16,16,16,16,18/20/21/22,1,27,1,1,10,13,13/14,6
lpmnh31,lpmnh31,1.0,3,1,1,1,1,1,35,1,1,1,1,1,1,32/26,1,30,1,1,1,1,1,1,1,1,13/15,1,1,1,1,1,1
lpmnh32,lpmnh32,1.0,23,1,32,59,34,34,57/58,31,34,35,30,30,41/26,55,30,54,44/30,44/30,30,52/30,30,51,52,26,53,26,26,40,26,26,32/33
lpmnh33,lpmnh33,1.0,4/8,1,15,39/40/9,18,15,10/11,10/13,15,15,10,10,1,32/31,24/10,36,10,10,10,10,10,21/10,10,1,10,1/9,1,15,19,19,15
lpmnh34,lpmnh34,1.0,2,1,12/14,43,12,12,19,8,12,12,24,24,11,35,24,38,25,26,24,24,28,24,24,5,33,7,7,13,13,13,12
lpmnh35,lpmnh35,1.0,1,6,19,54,19,19,15,16/17/15,19,22,15,15,27/28,46,44,52,33/15,15,35,35,35,35,35,12/15,35/37,15,18/15,23,25,25,19
lpmnh36,lpmnh36,1.0,1,1,10/11,8,6,6,8,8,6,6,20,20,6/13,21,20,21,14,14,17,17,17,17,17,8,14,8,8,6,9,9,10
lpmnh37,lpmnh37,1.0,3,8,18,39,16,16,12,13,16/19,16,12,12,23/10,12,12,38,12,12,12,12,25,26,28,10,33,10,10,21,16,22,18
lpmnh38,lpmnh38,1.0,1,1,12,28,9,9,9/27,9,9,9,22,22,17/9,25/26,24,26,9,9,9,9,19,9,9,9,9,9,9/10,16,9,9,12
lpmnh39,lpmnh39,1.0,8,1,20,17,22,22,17/37,19,22,22,17,17,16,36,17,36,26,26,17,30,28,17,17,16,35,17,17,16/24,16,16,20
lpmnh40,lpmnh40,1.0,3,1,4,9,12,12,9,9,12,12,9,9,4,30,9,30/31,9,9,9,9,9,21,9,9,25,9,9,4,17/18/4,16/4,4/11
lpmnh41,lpmnh41,1.0,11,1,26,20,27,27,23,23,27,29,31,40/41,1,31,38,31,31,31,36/37,31,31,35,31,1/13,31,18,18,1,1,1,26
lpmnh42,lpmnh42,1.0,4,7,12,7,12,13,7,7,13,13,15,15,7/9,20/7,15,19,16,16,16,16,16/17,16,16,7,16,7,7,10,9,14,12
lpmnh43,lpmnh43,1.0,1,1/2,10,2,18/15,9,2,2/4,9,9,2,2,6,40/41,2,42,25,25/27/29,27,27,31,27,33/27,2,36,2/3,2/3,20/23,24,24,10/11
lpmnh44,lpmnh44,1.0,14,16/15,27,15,27,27,15,22/24,27,27/28/29,53,54,36/15,60,53,61,38,38,44,46,47,46,50,15,44,26/15,25,31,34,35,27
lpmnh45,lpmnh45,1.0,5,1,18,8,20,21,37,8,21,21,8,36/8,8,8,35,8,8,8,8,8,8,24/25,32,8,8,8,8,8,23,23,16
lpmnh46,lpmnh46,1.0,2,1,4,4,4,4/10,16,5,4/10,4/10,16,16/26,14,16,16,16/27,25,22/23,22,22,22,22,22,4,22,4,4,4,4,4,4
lpmnh47,lpmnh47,1.0,1,1,7,1,7,7,22,1,7,7,1,1/20,1,1/21,19,1,15,1,1,16/1,1,16/1,17,1,18,1/6,1,1,1,12/13,7/11
lpmnh48,lpmnh48,1.0,4,1,7,38,7,7,1,1,7,7,34,34/35,1,36,33,36,17,16,16,16,16/18,20,16,1,30,1,6,7,7,7,7
lpmnh49,lpmnh49,1.0,1,9,15,15,15,15,44,18,15,15,27,38,15,43,27,43,22,22,22,24,22,22,22/25,15,22,15,15,15,19,19,15
lpmnh50,lpmnh50,1.0,3,1,18,34,18,18,33,15,18,19,20,20,5,29/30,25,30,23,23,23/24,23,23,23,23,5,24,5,5,17/18,5,5,18
lpmnh51,lpmnh51,1.0,1,1,1,12,23,1,12,12,1,1,12,12,1,34,12,34,12,12,12,28,12,12,12/29,1/15,12,1,1,1,1,1,1
lpmnh52,lpmnh52,1.0,2,1,10,33,6,11,32/1,1,11,11,1,1,1/14,1,30,1,1,1/18,1,1,1/19,1,25,1,29,1,1/3,1,1,1,8
lpmnh53,lpmnh53,1.0,2,1,27,52,27,29,16,18,29,29,16/42,16/42,20,46,16,48/50,32,32,32,32,36,32/39,32/40,1,41,1/7,8,31,20,20,27
lpmnh54,lpmnh54,1.0,1,1,8,8,8,8,31,8,11,11,8,29,8,30,8,30,18,15,15,15,22,19/24,15,8/9,15,8,8,8,14,14,8
lpmnh55,lpmnh55,1.0,3,1,1,1,1,1,1/23,9,1,1,1,1,1,1,1,1/21/22,1,18,1,1,1,19,1,1,1,1,1,11,15,15,1
lpmnh56,lpmnh56,1.0,6,9,17/18,9,17,17,55,9,19,20,48/9,9,14,52,9,52,29/30,29,28/45,25,38,44,28,9,45,9,9,14,22,22,18
lpmnh57,lpmnh57,1.0,1,1,7,5,8,7,5,4,7,9,5,5,1,19,5,19,5,5,5,5,5,5,13,1,15,1,1,6,6,1,7
lphh0,lphh0,1.0,0/7/8,20,29,23,27,27,0,23,27,27/30/31,50,50,23,0,50,0,53,52,55,55/56,55,55,55,23,55,23,23,27,0,33,27
lphh1,lphh1,1.0,25/27,28,28,28,28,28,0,28,37/28,36,59,0,39,61,59,61,0,0,0,0,54,54,56/57,28,0,28,34/35,28,0,28,28
lphh2,lphh2,1.0,1,0,13,9,0,0/15,9,9,17,0,9,9,10,9/47,9,9,30,30,30,30,30,0/40,45,5,30,0,0,0/19,20,20,13
lphh3,lphh3,1.0,2,4,9,8,10,0/13,8,8,0,12,29,28,0,8,8,8/30,17,17,18,18,18,18,18,0,25,0/7,7,0,14,14,0
lphh4,lphh4,1.0,1,1,0/5,1,5,6,1,1/3,6,6,21,21,1,25,0/21,25,0,0/14,16,16,16,17,16,1,16,1,1,5,1,10,5
lphh5,lphh5,1.0,2/3,1,25,48,25,25,0,0,25,28,45,32,29,32,32/45/46,32,40,40,40,40,40,0,0,13,43,13,13,23,23,23,26
