id,feature,weight,og,t1,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t2,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t3,t30,t4,t5,t6,t7,t8,t9
lpsnh38,lpsnh38,1.0,1/3,1,1,1,1,16,1,1/6,1,1,1,1,1,8,1/4,18,25,1,4,6,6/22,21,6,1,1,32,1,30,1,1,1
lpsnh39,lpsnh39,1.0,11,1,12,12,12,12,12,16/12,22/12,16/12,12,12,29,16/12,12,12,12,12,12,18,17,26,17,12,24,29,1,29,34/29,32/33,39
lpsnh40,lpsnh40,1.0,3,5,6,1,1/11,13,1,1,11,1,1,1,1,1/9,7,1,7,1,7,1,1,7,10/15,1/5,1/14,17,5,17,17,17,17
lpsnh41,lpsnh41,1.0,1,1,1,1,1,1,10,5,11,6/7,5,5,12,6,5,1,15,1,5,8,5,16,5,1,1,12,1,12,12,12,12
lpsnh42,lpsnh42,1.0,1/2,1/3/25,3,3/12/13,13,16,14,3/11,13,7,3,3,3,7,10,12/13,10,12/13,10,3,3,20,22,3,18,3,3,3,3,3,3
lpsnh43,lpsnh43,1.0,1/2,3,3,3,3,3,3,7,3,7,7,3,3,7,7,3,7,3,7,7,7,7,7,3,11,3,14,3,3/15,16/15,3
lpsnh44,lpsnh44,1.0,1,1,10,8,2,9,2,2,7,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,1,1/11,1
lpsnh45,lpsnh45,1.0,2/3,1,16,13,13,12/13,13,5,13,5,5,4,17,5,5,15,5,12,21,5,5,5/22,5/23,1,14,17,1,17,17/18,17,17
lpsnh46,lpsnh46,1.0,8/13,32,28,15,15,15,15,18,25,18,18,18,34,18,18,15,18,15,18,18,35,18,35,1,15,34,31,34,34,34,34
lpsnh47,lpsnh47,1.0,3,4,4,9,9,9/15,12/13,6,9,6,6,6,20,6,6,16/9,6,16/9,6,6,6,26,6,4,16,20,17,20,20/24,22,20
lpsnh48,lpsnh48,1.0,2,1,1,3/4,7,3,3,1,7,1,1,1,1,1,1,10,1,10,1,1,1/11,1,11,1/3,10,1,1,1,1,1,1/15
lpsnh49,lpsnh49,1.0,2,4,14,6,6/13,6,12,4,6,4,4,11,4,4,4,6,4,6,4,8,8,18/19,8,4,6,4,4,4/15,16,4,4
lpsnh50,lpsnh50,1.0,1,1,1,3,9/10,3,3,3,3,3,3,7,1,3,3,3,3,3,3,6,6,3,6,1,3,1,1,1,1,1,12
lpsnh51,lpsnh51,1.0,1,4,4,4,4,4,4,4,4,4,4,4,4,4,6,12,36,12,28,10,10,6,26,4,13,4,20,4,23,4,4
lpsnh52,lpsnh52,1.0,7,1,26,21/8,16/17,8,15,8/11,16,8,8/11,8,1,8,8,23,8,23,8,12,32,8,32,1/8,23,28,27,30,28/31,28,28
lpsnh53,lpsnh53,1.0,6,1,1,8,8,8,8,11,8,11/13,11,8/15,1,13,11,8,20/21,8,11,11,11,11,11,1,8,1,1,1,1/18,1,1
lpsnh54,lpsnh54,1.0,2,1,5,6,6,6,6,6,13,6,6,6,1,6,9,16/17,9,15,9,6,6,9,6,4/5,15,28/30,1,19/20,23,23,19
lpsnh55,lpsnh55,1.0,1,3,4,12,8,4/11,7,4,8,4,4,4/6,3,4,4,11,4,13,4,4,4,4,4,4,16,3,18,3,3,3,3
lpsnh56,lpsnh56,1.0,3,1,1,7,1,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24/25,1,24,1,17,1,1/18,1,19,19,1
lpsnh57,lpsnh57,1.0,1,1/18,1/17,1/11,9,1,1,1,1,1/5/6,1,1,1,1,1,15,1,12,1,1,1,21,23,1,12,1,1,1,20,20,1
lpmh0,lpmh0,1.0,2,0,0,15,5,5,14,5,5,5,5,12,20,5/6,5,17,27,0,5,9,5,5,5,0,0,21,19,0,22,0,24
lpmh1,lpmh1,1.0,1,0/28,3,13/14,13,13,13,0/3,13,3,0/3/11,3,3,3,9/10,13,9,13,23,12,0,19,0,3,0,29,25,29,30,29,33
lpmh2,lpmh2,1.0,4,1,24/25,7,0/17/7,7,7,7/11/12/13,18,7/12,13,7,1/35,7/9/11,7,0,7,22,7,12,7,29,0,1,22,1,32,1,1/37,37/38,1
lpmh3,lpmh3,1.0,2,1,59,5/25,5,37,19,14,24,14,16/14,18,1,14,14/15,56,0/68,39,65/62,14,14,14/15,14,5,54,1,92,97,1,1,1
lpmh4,lpmh4,1.0,2/5,6/24,23,19,0,19,0,13,0,13,13,10,6,13,13,19,13,22,30,13,13,13,13,0,22,28,6/24,6/25,25,25,0
lpmh5,lpmh5,1.0,2,1/37,0,5,5/21,0/22/24,5,7,5,7,7,15,1,7,7,0,9,32,35/9,10,10,59,10,1,32,57,1,39,42,42,55
lpmh6,lpmh6,1.0,3,1,1,16,0/1,0,0,9,0/15,5,9,1,1,7,1/4,0,1,0,1,9,9,1,9,1,0,1,0/20,1,22,22,1/24
lpmh7,lpmh7,1.0,2,1,3,3,3,20,3,3,3,3,3,0,0,3,3,22,3,22/24,3,3,0,3,0,3,22/24,45,26,0,32,0,0
lpmh8,lpmh8,1.0,9,1,20,12,12,12,12,1,16/0/12,1,1,1,26,1,1,0,36,12,0,1,1/35,1,35,1,18,30,22/23,27,26,26,26
lpmh9,lpmh9,1.0,7,1,8,11,11/44,11,0/11,11,11,11,11,11,1,42,41,45,41,45,50,11,58/11,41,58,0,48,1,53/54,1,1,1,1
lpmnh0,lpmnh0,1.0,3/5,7/28,7/26,18,18,18,18,12,18/21,14,12,10,7/29,12/14,10/12,25,10/27,18/24,10/12,16/15,51,10,51,7,18,32,7,32,34,34/36,32
lpmnh1,lpmnh1,1.0,1,1,6,6,6,23,18,10,6,14,10,16,1,14,9,6,41,6,9,15,27/15,9,27/15,1,25,38,1,35,29,1/37/29,38
lpmnh2,lpmnh2,1.0,1,1,30,1,1,21,1/11,1,14,1,1,1,1,1,8,22,43,22,38/8,1,1/36,35,1,1,29,61,1,51,47,52,55
lpmnh3,lpmnh3,1.0,8,1,24,24,24,51,49,24,24,24,24,46,1,24,25,52,25,52,25,24,24,25,24,10,52,1,1,1,1,1,1/58
lpmnh4,lpmnh4,1.0,1,1/21,1,18,18,18/19,18,9,18,15,16/9,5,1,15,14,18,14,18,14,9,9,14,33,1,18,32,21,1,1,23,24
lpmnh5,lpmnh5,1.0,13/14,16,42,16,16,16/33,30,21,16,21,21,29,16,21,21,34,44,34,21,21,52,47,57,16,35,66,16/59,63,16,16,66
lpmnh6,lpmnh6,1.0,4/5,1/45,8,33,15,15,15,28,15,24/27,30,31,46,24,24/25/26,15,24,35/15,24,28,28,24,44,8,38/39,58,1,46,46,46,59
lpmnh7,lpmnh7,1.0,6,1,7,7,7,7,7,7,14,7/10,7,7,43,7,7,31,7,7/23,54/7,7,34,33/7,34,7,22,53,1,43,51,50,52
lpmnh8,lpmnh8,1.0,6,1,1/14,19,19,19,24,19,19,19,21,19,1,20,19,19,47,19,19/42,21,21/60,19,21/60,14,39,1,1,55,59,59,1
lpmnh9,lpmnh9,1.0,1,1,1,13,7/12,7,9/10/11,4/5,7,4/5,4,1,1,4/5,1,7,1,7,1,4,4,14,4,1,7,1,1,1,1,1,17
lpmnh10,lpmnh10,1.0,1,1/38,5,25,20/10,27/28,18,14,10,16,14,12,1,16,14,10,14,10,15,14,14,15,33/14,5,29,1,35,1,1,1,60
lpmnh11,lpmnh11,1.0,4,51,49,40,7,43,36,7,7,7,7,7,7,7,7,48,69,44/45/46,59,12,7,7,7,7/8,46,7,51,54,7/55,7/55,56
lpmnh12,lpmnh12,1.0,3,7,7,34,34,34,34,14,36,17,14,25,7,17,14,54,14,47,14,21/22,18,14,18,7,51/53,7,56,59,7,7,7
lpmnh13,lpmnh13,1.0,58,1,1,1,1,1,1,61,78,61,61,59,1/104,61/62,59,87,97,87,59,66,92,65,91,1,87,1,102,106,1,1,1
lpmnh14,lpmnh14,1.0,15,17,17,20/38,37,45,29,22,37,22,22,22,17,22,22,39,49,46/47,22,22,22,57,63,17,47,17,17,17,17,17,54
lpmnh15,lpmnh15,1.0,1,1,4,4,19,4/21,4,9,19,9,9,17,37,9,9/11,25,9,25,9/31,16/14/15,26/27,9,26/27,1,25,37,1,90,37,37,37
lpmnh16,lpmnh16,1.0,13,21,42,36/25,25,25,35,25,25,28/31,25,25,49,32/28,25/29,38,29,38,25,25,45,25,45,21,38/39,49,48,49,49,49,49
lpmnh17,lpmnh17,1.0,11,1,20,1,15,1,15,1,15,1,1,1,1,1,13,1,60/13/61,1/18,59/13,1,1,34,1,1,18,1,1,58,1,1,1
lpmnh18,lpmnh18,1.0,1,2,2,16,4,17/21,4,6,13/14/15,4,6,8,35,4,4,16,44,16,4,7,7,4,7,2,24,35,2/30/31,35/39,42,35/41,35
lpmnh19,lpmnh19,1.0,18,1,21,52,21,50,21,21,48,21/43,21,45,1,21/43,40,53,40,53/54,66,21,21,41,21/73/74,1,60,1,1/61,1,64/1,1,1
lpmnh20,lpmnh20,1.0,1,42,34/7,5,5/25,5,23,17/14,26,14,17/14,8,4,14,14,5,40,32/5,16,19/21,36,16,36,5/6,33,53/46,42/44,47,47,47,46
lpmnh21,lpmnh21,1.0,12,1/44,13,13,26,28/29,24,19,27,19,19,19,13,19,19/20/21,13,19,13,19/42/43,19,19,40,19,13,13,59/60,47,48,53,50,59/61
lpmnh22,lpmnh22,1.0,4,51,48/46,44,38,38,38,10,41,10,10,30,57,10,10,38,64,38,10,16,10,10,10,8/9,38,57,52,57,59,57,57
lpmnh23,lpmnh23,1.0,2/4,1,7,8,8,34,8,11,32,8,16/17,25,1,8,8,35/37,8/9,35/36,8/9/10,15,44,39/10,44,1,36,51,1,46,49,1,1
lpmnh24,lpmnh24,1.0,1,35/5,1,8,8,22,20/8,8,8,8,8,18,5,8,8,30,8,8,8,11,48/11,8,47,1,8,40/45,5,36,5,5,41
lpmnh25,lpmnh25,1.0,1/3,27,7,17,7/15,16,14,10,7,7,10,7,1,7,9,16,7,16,7,11,19/10,7,21,7,16,1,24,1,1,1,32/31
lpmnh26,lpmnh26,1.0,1,1,1,4,4,4,22,6,4,6,6,21,29,6,6,28,6,24/25,6,13,33,32,33,1/3,26,29,1,29,29,29,29
lpmnh27,lpmnh27,1.0,1,1,1,1,1,1,22/24,3,25,12/13/14,3,18,1,12/13,7/8,1,9,1,37,15,15,9,15,1,28,1/36,1,32,1/33,1,35
lpmnh28,lpmnh28,1.0,11,30,14,21,14,22/14,14,14,14,14,14/15,14,1,14,14,14,14,14,14,16/17,15,26/27,15,14,23,1,30,37,1,1,1
lpmnh29,lpmnh29,1.0,4,18,1,7,7,7,13,11,7,11,11,7,1/24,11,11,7,39/41,14,11,11,11,30,11,1,14/15,24,18,26,28,27,24
lpmnh30,lpmnh30,1.0,1,2,2,18,18,18,18,13,19,11,16/17/13,5,2,11/12,7,28,7,28,7,14,14,9,14/31,2,29,33,2,33,33,33,33/34
lpmnh31,lpmnh31,1.0,1,1,3/20,8,8,8,8,14,8,14,14,17,21,14,13,8,8,8,13,14,39,28,39,3,19,21,1,23,22,22,21/25
lpmnh32,lpmnh32,1.0,1,1,42,3,3,32,3,15,3,14,15,27/28,49,14,12,33,12,33,46,23,23/44,12,23,1,38,49,1,54/56,49,49,49
lpmnh33,lpmnh33,1.0,2,1/20,1,4,8,9,1,1,8,1,1,7,1,1,6,1,17/19,1,16/15,1,1,29,1,1,1,26,20,23,24,22,26
lpmnh34,lpmnh34,1.0,1,19,4,4,4,4,4,4,4,4,4,4,1,4,4,16,4,4,46,9,9,4,48/49/9,4,4,1,33/37,1,41,41,43
lpmnh35,lpmnh35,1.0,2,1,34,1,14,21,14,1,14/15,9/10,1,1,1,9/10,1,23,52,23,1,12,1/39,1/37/38,1,5,27/28,1,1,1,1,42,1/45
lpmnh36,lpmnh36,1.0,31,1,49,39,39,39,46,39/44,39,43,39,39,1,43,39/41,39,50,39,39,45,54,39,53,1/34,39,1,56,74/63,1,1/75/76,1
lpmnh37,lpmnh37,1.0,1,1,1,1,1,1,1,5,1,5,5,8,1,5,5,29,45,14,33/5,5,48,5,48,1,25,32,1,1,1/31,1,32
lpmnh38,lpmnh38,1.0,6,47,38/8,22,22/23,22,22,13/15,22,13,20,21/13,1,13,15,36/37,46,36,41,18/19,18,59/60/15,18,8,36,57,47,51,54,54,57
lpmnh39,lpmnh39,1.0,1,1/30,2,13,19,21/23,16,9,20,6,10,6/11,1,8,6,25/13,6,13,6,9,9,6,9,1,13,1,1,35,40,37,41
lpmnh40,lpmnh40,1.0,8,43,34/36,9/30,9,9/31,29,22,9,20,24,13,1,20/22/23,20,9,20,9,20,28,26,37,38,9,32,47,42,1,45,1,47
lpmnh41,lpmnh41,1.0,3,5,28,5,5,5,21,8,5,8,8,8,5,8/9,8,22,8,22,8,8,8,37,8,5,26,5,5,35,33,33,5
lpmnh42,lpmnh42,1.0,5,11,58,49,49,56,49/51,16,49,17/11,16,11,11,17/11,11,49,69,49,11,21,16,11,16,11,49,60,11,60,60,61/62,65/60
lpmnh43,lpmnh43,1.0,3,1,1,1,1,1,10/11,7,1,7,7,1,1,7,6,15,6,20,6,8,41,6,41,1,24,1,1,34,1,1,38
lpmnh44,lpmnh44,1.0,1,1,23,21,13,2,2/12,7,20,7,7,11,43,7,7,2,42,2,7,7,28,24/25,28,1,22,54,1,50,52,51,53
lpmnh45,lpmnh45,1.0,2/6/7,14,14,16,16,16,16,21,33,21,21,18,14,21,21,39,45,16/35/36,21/44,21,41/42,40,43,14,38,14,48,49,14,14,14
lpmnh46,lpmnh46,1.0,2,1,4,6,19,24,19/21,12,19,12,12,11/12,1,12,17,37/39,17,26,58,18,45/46,17,46,4,33,54/57,49,52,52,52,56
lpmnh47,lpmnh47,1.0,1,1/27,3,18,17,19,17,6/14,17,6/12,6,15,29,6/12,6,20/23,6,21,25,6,6,6,6,3,21,29,26,32/29/31,29,29,29
lpmnh48,lpmnh48,1.0,4,1,10,22,32,22,27,12,31,12,12,12,36,12,12,22,12,22,40,17,18,16,17/18,9,35/22,1,1,1,37,37,1/39
lpmnh49,lpmnh49,1.0,2,31,5,5,5,5,5,8,25,8,8,22,34/4,8,9,5,10,5,10,19/20,38/15,10,38/15,5,29,4,33,4,4/36/37,4,4
lpmnh50,lpmnh50,1.0,1,1,1,24,24,24,29,5/11,24,5,5/11,1,44,5,10,31,50,32/31,49,13,13,33/10,34,1/4,31,44,37,44,44,48/44,44
lpmnh51,lpmnh51,1.0,7,1,11,15,15,15,23,15,26,15,15,20,38,15,16,15,16,15,16,18,33,16,33,1,29/15,38,36,39,43,38,38
lpmnh52,lpmnh52,1.0,2,1,3,8/9,8,8,8,7,8,7,7,7,1,7,7,12,7,12,16/7,7,7/28,7,29,1/3,14,25,19/20,22/23,22,22,25
lpmnh53,lpmnh53,1.0,2,24,1,12,11,12,1,1,11,1,1,8,27/29,1,1/3,12,3/15,12,3,1,1,3,1,1,12/14,29,21,32/31,34,29,29
lpmnh54,lpmnh54,1.0,1,1/29,1,14,19/15,14,15,6,18,6,6,13,1,6,6,22,6,22/24,6,6/12,6,6,6,1,27,1,1/28,31,38,34,1
lpmnh55,lpmnh55,1.0,11,44,14,14,25/26/14,27,21/22,14,24,14,14,20,45,14,17/18,39,17,28/29,17,14,14,17,14,14,33,56,44,51,54,54/55,56
lpmnh56,lpmnh56,1.0,2,1,32/31,5,5,5,5,12,5,12,12,23,1,17/12,14,5,33,5,14,18,12,38/14,39,5,26,1,1,1,1,1,1
lpmnh57,lpmnh57,1.0,16/15,1,1,25,25,25,25,30,25,30,30,32,50,30,30,25,45,25,39,30,30,30,30,1,37,50,1,52,56,56,59
lphh0,lphh0,1.0,9,140,125,0,81,92,0,0,85,72,0/76,0,10,72,68,122,158,119,68,73,0/160,0,0,0,120,10,140,144,0,0/149,156
lphh1,lphh1,1.0,5,96,54,10/46,10/45,10,43,33/30,10,30,0,0/39,8,30,27,10,27,10,27,36,35,86,35,11,52,0/98,7,97,97,97,122
lphh2,lphh2,1.0,2,63,4,33,22,40,22/24,10,22,10/11,10,21,4,10,0/8,41,49,45/46/47,0,0,55,0,55,7,45,4,66,4,0,0,4
lphh3,lphh3,1.0,0/2,59,45,11,11,28,23,16/17,11,16,17,22/14,73,16,15,33,15,11/31,0/81/82,21,16,0,16,1,32/11,1,69/70,1,77,1/75,79
lphh4,lphh4,1.0,11,0/43,1,29,0,34,0/24,17,0,19/14,17,14,1,18/19/20/14,14,14,38,36/37,14,21/22,21,39,21,1,36,51,42,1,48/49,46,51
