id,feature,weight,og,t1,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t2,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t3,t30,t4,t5,t6,t7,t8,t9
mnh11,mnh11,50.0,2,1,1,6,21,13,1,1,20,1,1,1,1,1,1,11,1,1,29,1,1,1,37,1,1,1,1,1,17,1,1
mnh12,mnh12,50.0,2,28,1,17,28,27,1,28,30,1,1,1,1,21,32,19,1,27,27,38,11,27,34,25,34,1,1,1,28,27,29
mnh13,mnh13,50.0,2,18,8,3,18,12,8,18,22,9,8,8,3,10,26,8,3,15,15,3,6,15,15,11,15,3,3,3,18,12,18
mnh14,mnh14,50.0,9,1,13,13,21,1,13,21,1,13,13,13,12,13,1,13,13,28,28,13,13,30,28,1,31,12,12,13,1,1,1
lpsh0,lpsh0,1.0,3,4/5,5/8,0,5,15,0/8,5,17/5,5/9/12,8,0,5,0/5/13,15,5,5,15,15,21,5/6,15,22/15,4,15,5,5,5,5,15,5
lpsh1,lpsh1,1.0,1,1,0,0,1,0,0/23,0/1,1,0,0,9,13,0,0,0,22,17,17,22,8,17,20,16,21,0/5,15,0,1,0,0/1
lpsh2,lpsh2,1.0,1,1,7,7,21,1,7,1,1,9,7,7,16,14/15,1,0/7,1/23,1,1,23,1,1,22,1,1,1,16,0,1/20,17,1
lpsh3,lpsh3,1.0,0,0,2,2,0,10,20,0,0,2,2,2,0,2,21/10,2,2,10,10,2,7,10,24/10,0,10,1,0,2,0,16/14,18
lpsh4,lpsh4,1.0,1,1,1/6,1,0,1,0,10,11,0,0,0,1,0,1,0,1,1,14,1,4,1,1,1,1,1/2,1,1/3,0,1,0
lpsh5,lpsh5,1.0,0,22,1,1,22,21,1,22,22,1/17,1,14/15,19,1,21,1,26,21,29,26,10,31,21,1,21,1,19,1,22,21,22
lpsh6,lpsh6,1.0,5,1,0,13,19,1,0,19,1,14,0/34,15,1,0,1,0,0,21,21,0,9,21/23/24,26/28,0,25,1,1,0,1/19,1,1
lpsh7,lpsh7,1.0,1,10,8,4,10,0,8,10,10/11,8,8,8/9,3,8,0,8,0,0,0,0,4,0,0,0,0/18,3/4,3,4,10,0,10
lpsnh0,lpsnh0,1.0,1,1,1,1,15,11/13,1,22/24,15,1,1/31,1,1,1,10,1,1,7,7,29/30,1,7,32/7,6,7,1,1,1,15,7,19
lpsnh1,lpsnh1,1.0,4,5,5,5/7,5,5,48,5,5,5,48,5,5,5,5,5,5,23/24,33/35,42,5,23,36/37/40,5,36,5,8,5,5,5,15
lpsnh2,lpsnh2,1.0,1,1,4,4,21,1,4,1/18,1/17,4,4,4,3,7,1,7/8,25/27,1,1,25,4,1,1,1,1,3,9,4,1,1/14,1
lpsnh3,lpsnh3,1.0,2,1,3,3,1,1,8/9,1,14,8,3/9,8,1,9/10/11,1,11,16,1,1,16,7,1,21,1,1,1,1,1/3,1/14/15,1,1
lpsnh4,lpsnh4,1.0,1,3,4,4,3,9/12,4,3,14,4,4,4,1,4,24,4,22,9,25,22,6,9,9,10,9/26/27,4,1,4,14,13,3
lpsnh5,lpsnh5,1.0,2,22,1,1,22,21,1,22,23/26,1,1,1,1,12,21,7,1,27,27,1,1,27,31,17,31,1,1/13/14,1,23,17/18/19,22
lpsnh6,lpsnh6,1.0,1,1,17,2/8,32,23,43,27,27,17,43,17,1,17,23,18,40,33,36,41,2/7,33,33,23,33/38,2,1/21,2,27,23,28
lpsnh7,lpsnh7,1.0,1,1,3,3,15,11/12,3,15,15,3,3,3,1,3,10,3,17,10,10,17/19,1,21,10,1/7,22,1/2,1,1,15,8/9/13/14,1/15
lpsnh8,lpsnh8,1.0,1,1,4/5,1,1,14,6,1,17/18,7/9,6,4/6,12,10/11,14,4,23,38,38,24,1,39,37,14/15,37,1,12,1,1,14,1
lpsnh9,lpsnh9,1.0,13,1,1,1,32/33/29,27,52,34/29,29/31,1,52,1,1,1,27,1,45,27,38/27,51,23,27,39,1,41,1,1,1,31,27,30
lpsnh10,lpsnh10,1.0,1,3/12,3,3,26,8,43,27,18,3,43,3,3,3,9,3,40,29,35,41,5,29,36,3,36,3,3,3,18,8,18/20
lpsnh11,lpsnh11,1.0,5,8,10,10,8,27,10,8,8,10,10,10,8,10,25,15,31,37,64,31,13,39/40,67,17,37,8/9,8,10,8,22,28
lpsnh12,lpsnh12,1.0,12,1,1,16/1,24,1,1,25/26,1,1,1,1,1/14,17,1,17,1,30,30,1,1,30,30/31,20,32/31,1/13/14,18,1/13/14,1,1,1
lpsnh13,lpsnh13,1.0,1,4,12,4,4,19/20,12,23,21,12,28,12,4,12,19,15,26,34,33,26,7,29,19/36,4,19,5,4,4,4,19,4
lpsnh14,lpsnh14,1.0,1,1,1,1,21,18,32/1,21,21,1,32,1,1,1,18,14,31,24/25,27,31,1,25,24,16/1,24,1/2,1,1,21,19,21
lpsnh15,lpsnh15,1.0,3,1,9,5,1,21,27,1,1,9,27,9,4,9,21,9,5,21,21/31,5,6,21,21,17,32/38,4,4,5,1,21,1
lpsnh16,lpsnh16,1.0,1,1,4,4,23,20,4,25,1,4,4,4,4,6,20,4,31,20,26/27,31,4,26,26,1/7,30,4,4,4,1,20,22
lpsnh17,lpsnh17,1.0,2,11,5,5,11,16/19,5,11,11,5,5,5,1/9,5,16,5,5,21,28,5,5,21/22,21/31,13,32/21,1,1,5,11,16,11
lpsnh18,lpsnh18,1.0,2,16/20/21,1,1,25,15,1/34,25,25,1,1/33,1,1,1,15,1,1,15,35,1,1,15,39,1/6,15,3,1,1,25,15,28
lpsnh19,lpsnh19,1.0,1,2,9,3,12,2,9,12,12,9,9,9,3,9/10,17/2,9,3,2,2,3/20,3,2,2,2,2,3,3,3,12,2,12
lpsnh20,lpsnh20,1.0,2,22,8,17/8,22,1/21,8,22,22,18,8,18,8,19,1,19/20,25,33,33,29,11,33,33/39,1,33/40,8,8,8/9,22,1,22
lpsnh21,lpsnh21,1.0,7,1,1,1/13,29,1,45,29,29,20,45,1,27,25,1/34,25,43,39,39,44,1,39,1,1,1,1/11,27,1/11,29,1,1
lpsnh22,lpsnh22,1.0,2,1,10,8,1/20,15,10,1,1,10,10,10/11,8,10,15,10/12,33,15,15,34,8,25,15,1/13,15,8,8,8,1,16,17/18
lpsnh23,lpsnh23,1.0,3,1,6,6,23,1,36,1,1,9,36,6,6,12,1,6,6,30/31,30,35/6,7,30,30,1,30,6,6,6,1,1,1
lpsnh24,lpsnh24,1.0,3,1,6,6,1/45,38,52,1/46,1,6/9,52,6/9,6,6,38,6,6,38,49/38,51,6,48,38,38/39,38,6,13,6/7,1,38,1
lpsnh25,lpsnh25,1.0,6,1,16,16,1,1,38,28,1,16,12,16,1,16,1,18,37,30,30,37,12/13,30,35,1,35,10,1,12,1,1,1
lpsnh26,lpsnh26,1.0,3/4,5,5,5,5,22,5/37,5,5/25,5/8,5,9,5,12,5,5,36/7,5,5,7,7,32,5,5,5,5,5,5,5/25,5,5
lpsnh27,lpsnh27,1.0,1/3,1/13,1/7,1,1,1,1,18,1,1,1,1,1,1,21,1,1,1,1/25,1,5,1,1,1,1,1/4,1,1,1,12,15
lpsnh28,lpsnh28,1.0,64,1,1,1,1,75,70,1,81,1/70,70,70,1,70,89/90,70,86,92,92,82,67,92,96,77,92,1,73,1,1,75/78,1
lpsnh29,lpsnh29,1.0,1,15,8,1,15,1,22/8,21,20,8,22/8,8,1,8,1,10,1,1/23,28,1,7,25,1,1,1,1,1,1/3,15,12,15
lpsnh30,lpsnh30,1.0,1,1,2,2,16,12,2,16,17/18,2,2,2,1/6,2,12,2,21/22,12,12,21,4,24,31,1,12,1,8,1,16,12,16
lpsnh31,lpsnh31,1.0,1/2,1,1,1,17,9/10,1,17,18,1,1,1,1,1,20,1,24,9,22,24,1,9,9,1,9,1,1,1,18,11,17
lpsnh32,lpsnh32,1.0,2,1,3,3,1,13,3,1,1,3,3,3,3,3,13,3,3,13,23,3,3,13,13,12,13,3,10,3,1,13,18
lpsnh33,lpsnh33,1.0,1,1,1,7,1,1,1,1,11,1/8,1,1,1,1,22/24,1,14,37,37,14,5/6,37,37,1,37,1,1,1,9,1,1
lpsnh34,lpsnh34,1.0,1,17,6,1,22,19,6,23,17,7/8,6,12,1,16,19,6,2,19,19,26,4,19,19/27,17,28/29,1,1,1,17,19,17
lpsnh35,lpsnh35,1.0,1,4/22,6,4/8,25,17,6,25,25,10,6,6,4,6,17,6,6/27,17,32,29,7,31,17,4,17,4/5,4,4/6,25,20/21,25
lpsnh36,lpsnh36,1.0,6/8,1,1,1,1,10,21,1,1,1,21,1,1,1,1,1,1,1,1,1,9,1,19,1,19,1,1,1,1,13,1
lpsnh37,lpsnh37,1.0,1,21,7,7,26,15,43,21,21,7,43,7,1,7,34,7,1,15,15,1,5,36,15,13,39/40,1,1,1,21,15,21
lpsnh38,lpsnh38,1.0,1,26/28,7,7,28,23,7,37,32/30/31,7,7,18/7,3,7,42,7,7,49/45,48,39,10,45,50/23,19,23,3,3,7,30,3,28
lpsnh39,lpsnh39,1.0,1/2,14,6,6,14,11,19/6,14,17/14,9,19/6,6,1,7,20,7,1/18,11,11,1,1,11,11,1,11,1/4,1,1/4,14,13,16
lpsnh40,lpsnh40,1.0,1,1,1,1,27,19,1,28,22,3,44,1,4,1,30,1,40/41,17,17,41,1,33/36/37,32,12,32,1,6,1,22,17,1/24
lpsnh41,lpsnh41,1.0,1,1,17/5,5,1,23,17,1,26,17,17,17,5,18,27,21,5,24,32,5,14,30/31,24,1,24,5,5,5,26,1,25
lpsnh42,lpsnh42,1.0,3,1,7,7,1/23,17,7,24,21,7,7,10,7,7,17,7/11,7,33/29,29,7,7,32,29,1,29,6/7/8,7,6/7/8,21/22,17,1
lpsnh43,lpsnh43,1.0,5,6,6,6,31,23,6/46,36/37,34,6,46,16/6,6,18,23,6,44/45,23,23/41,44,12/15,23/40,23,21,23/43,6/8,6,6,6,23/26,30
lpsnh44,lpsnh44,1.0,1,1,1,1,1/13,10/11,1,16,1,1,1,1,1,4,10,1,1,19,20,24,3,19,19,1,22,1,8/9,1,1/12,1,1
lpsnh45,lpsnh45,1.0,1,1,8/9,1,1/18,14/15,30,1,1,8,30,8,1,10,14,10/11,20,14,14,24,6,14,14,13,14,1,1,1,1,14,1
lpsnh46,lpsnh46,1.0,5,1,6,6/9,16/15,1,6,1,1,6,6,6/10,1,6,1,12,6,17/18,20/21/22,6,7,18,17,1,1/17,6,1,6,1,1,13
lpsnh47,lpsnh47,1.0,3,1,5/11,5/11/13,21,1,11,21,21,5,11,15,18/5,17,24,17,37,30,31,37,9/10,30,29,1/19,29,5/6,18,5,21,1,22
lpsnh48,lpsnh48,1.0,5,1/21,1,1/6,25,17,1,25,25,1,1,1/7,1,1,30,1,39,17,17,39,1,17,17/34,13,17/35,1,1,1,25,17,26
lpsnh49,lpsnh49,1.0,1,1,4,4,1,11,4/24,13,1,4,4,4,1/3,4,25/11,4,17,11,30,22,7,11,11,11,11,4,10,4,1,11,1
lpsnh50,lpsnh50,1.0,10,1,1,1,1,1,1,1,1,1,1,1,14,1,22,1,1,34,34,1/36,1,34,34,15,34,1,14,1,1,1,20/21
lpsnh51,lpsnh51,1.0,5,1,11,11,1/21,18,33/11,21,26,11/12,33/11,11,7,14,18,11,32,28,31,32,11,28,28,18,28,7,7,11,21/27,18/20,1
lpsnh52,lpsnh52,1.0,1/2,1,5,5,1,13,5,18,1,5,5,5,1,5,10/11,5,5,1,1,5,6,1,1,1,1,1/4,1,5,1,1,1
lpsnh53,lpsnh53,1.0,1,15,1,1,26/15,14,1/36,15,23/15,1,36,1,1,6,13,1,1,37,40,35,5,39,37,1/11,37,1,9,1/2,15,11,21
lpsnh54,lpsnh54,1.0,12,13,19/15,15,32,27,15,32,33,15,15,19/15,22/13,19/15,27,21,35,26,37,15,18,26,39/26,24,40/26,13,22/13,15,32,25/26,32
lpsnh55,lpsnh55,1.0,1,1,2,2,12/15,7,2,12,12,2,2,2,1,2,7,2,18,7,24,21,3,7,29,6,7,1/2,4,2,10/12,7,10/11
lpsnh56,lpsnh56,1.0,4,14,6,6,19,11,6,14,18,7,6,7,1/5,8,11,6,22/23,11,30,22,1,11,32,1/9,11,1/5,1/5,6,14,11,14
lpsnh57,lpsnh57,1.0,1,7,3,3,17/15,13,3,15,16,3,3,3,1,3,22,4,3,13,13,18/19,3,13,13,7,13,3,1/6,3,16,13,15
lpmh0,lpmh0,1.0,0/1,4,4,4,4,4,65,4,26,4,66,4,4,19/12,4,17,49/52,4,4,0,6,4,4,4,70/71,4,4,4,26,4,4
lpmh1,lpmh1,1.0,0/3,19,4,4,19,30,50,19,19/37,4,0,4,4,9,29,4,4,39,39,46,7,39/41/42,33,29,33,4,13,4,19/37,29,34
lpmh2,lpmh2,1.0,1,1,1,1,1,1,1,0/1/17,1,1,1,1,1,12,1,12/13/14,0,19,22,28,0/11,20,1,1,1,1,1,1,1,1,1
lpmh3,lpmh3,1.0,2,1/22,8,7,26,16/17,7,0,29,7,7,9,1,10,16,10,7,31,35,38/7,7,33,37,1,37,1,14/15,6,29,16/1,0
lpmh4,lpmh4,1.0,1,2,7,7,2/23/24,16,7/41,2,2,7,7,7,2,7,13,7,0,18,18,38,0,18,0,2/13,18/30/31,2,2,6,2,13,2
lpmh5,lpmh5,1.0,4,20,0,19,25,1,0,0/38,31,0,68,0,0,0,49,0,61,57,55,64,18,55,54,1,54,0,0,0,29/30,1,28
lpmh6,lpmh6,1.0,3,1/38,15,14,1,0,13,42,1,13,13,13,1,13,1,13,9,35,46,9,9/12,45,53,1,51,0,1,0,1,1,1
lpmh7,lpmh7,1.0,1,12,0,3,23,12,56/57,20/23,23,3/9,56,3/8,3,10,26,10,53,30,36,53,0,31,30,12,30,3,3,3,23,18/12,20
lpmh8,lpmh8,1.0,6/7,1,0,0,30/31,23,53,30,1,0,53,0,1/8,17,1,17,52,39,43,0,0,0,44,1,1,8,18,0,1,1,1
lpmh9,lpmh9,1.0,3,0/4/36,5,5,0/38,29,42,39,38,5,42,9,5,25,29,17,5,50,52/53,41,5,50,50,4,50,5,26,5,38,29,0/4
lpmnh0,lpmnh0,1.0,15,40,27,27,45,33,57,49,45,30/31,58,27/29,1,27,33,27,1/56,33,53,1,24,33,33,33,33,1,32,1,45/46,33/34,45
lpmnh1,lpmnh1,1.0,6,1,17,11,33,1,11,27,29,11,11,11,1,18,1,11,37,1,1,37,14/15,1,1,1,1,1,1,11/12,27,21,28
lpmnh2,lpmnh2,1.0,3,33,1,1,33,31,49,33,44,1,49,1,1,1,31,1,1,31,57,1,30,54,31,31,31,1,1,1,44,31,40
lpmnh3,lpmnh3,1.0,5,37,12,17,39,25,12,37,37,19/12,12,12,12,12,98,20/12,40/12,103,114,41,16,103,115,22,115,12,21,12,37,36,37
lpmnh4,lpmnh4,1.0,1,19,7,7,32,24,63,34,30,15,63,7,6,7,36,7,10,22,22,41/10,14,22,39,22,22,6,17,7,30,28,19
lpmnh5,lpmnh5,1.0,1/2,41,14,16/15,63,34,14,66,60,14,14,14,5,28,67,18,7,34,74,7,13,34,69/75,33,69,7,30,7/9,47,34/38,48/47
lpmnh6,lpmnh6,1.0,1,44/45/46,16,16,44,1,63,44,44,16,63,16,2,38,1/65,38,48,70,70,56,13,71,69,1,76,2,40,3,44,1,44
lpmnh7,lpmnh7,1.0,1/3,19,1,1,62,21/25,1,56,56,11,68,1,12/13,1,64/21,1,1,21,65,1,8/9,21,21,22,21,1,14,1,56,21,56/58
lpmnh8,lpmnh8,1.0,2/5,29,7/15,13,33,22,7,30,30,16,7,7,7,7,36,18,60,43,43,60,12,43,44,20/21,55/56/57,7,19/7,7,30,26,30
lpmnh9,lpmnh9,1.0,1,21/6,12,12,30,18,12,36,30,12,12,12,6,15,18/41,12,12,47,47,12,12,49,52,19,47,6,6,6,30,18,35
lpmnh10,lpmnh10,1.0,4,9,17,17,9,24,17,32,29/30,17,17,17,13,17,24,17,47,35,35/36/38/39,48,19,37,24,9,24,13,13,16/15,29/30,24,9
lpmnh11,lpmnh11,1.0,1,60,37,36,66,54/56,37/73,67,63,37,73,38/39,1,40/44,76,40,4,81,81,4,33/35,81,81,50,79,1,46,1,63,50,63
lpmnh12,lpmnh12,1.0,9,1,12,1,25,20/21,12,1,23,13,12,13,1,12,20,12,33,20,20,33,1,20,20,19,20,1/10,1,1,1/22,16,1
lpmnh13,lpmnh13,1.0,1,1,11,11,29,21,11,29,32/31,11,11,11,1,16,1,11,1/5,36,36,33/5,8,36,1,1,37,1,18,1,29,26/27,29
lpmnh14,lpmnh14,1.0,1,30,1,1,36,22,56,35,30,15,54/55,1,1,1,21,16,45/46,21,59,46,14,21,62,21,21,1,1/17,1,30,28,30
lpmnh15,lpmnh15,1.0,12,26,15,15,32,19,15,39,32,15,15,15,15,15,19,15,61,45,45,66/62,15,45,47,13,43,15,15,15,32,13,34
lpmnh16,lpmnh16,1.0,1/3,1,6,6,26,24/25,6,34/26,32,10,6,6/8/9,4,16,43,12,38,44,44,4,4,44,1,1,45,4,4,4,26,1,29
lpmnh17,lpmnh17,1.0,10,11,13,13,50,26,63,49,46,17,63,17,11,15,69,19,53,73,73,62,13,76,75,25,83,11,11,12/13,35,25,32/33
lpmnh18,lpmnh18,1.0,11,1,19,19,1,1,19,1,40,19,19,19/26,1,29/30,54,19,22/42,1,56/58,50/51,22,1,1/59,1,1/60,1,1,12,40,1,36
lpmnh19,lpmnh19,1.0,1/3,10,6,6,16,12,6,16,10,6,6,6,4,6,10,6,35/6,19,30,6,6,27/29,10,10,10,4,4,6,10,10,10
lpmnh20,lpmnh20,1.0,1,4/28,19,13,45,27,19/59,47,37/39,21,19,20,4,19,27,19/22,13,50,50,13,18,57,50,4,50,6,4,6,38,4,37
lpmnh21,lpmnh21,1.0,1,1,2,2,16,13,2,16,16,2,2,2,2,2,13,7,21,22/13,24/25/26,21,5,22,27,12,22,2,2,3,16,10,16/19
lpmnh22,lpmnh22,1.0,3,1,7,7,24,19,7,24,44,7,7,7/8,1,11,51/53,11/13,48/49,19,58,48,7,58/59,64,15,57,1,1,7,24,19,24
lpmnh23,lpmnh23,1.0,32,60,44,35/44,67,33,44,69,64,44/45,44,46,34/53,44,33/71,51,79,74,73,79,42,73,73,33,73,34,53,34,65/63,55,62
lpmnh24,lpmnh24,1.0,12,13,16/19,16,13,13,19,38/13,13,16/19/21,19,19/21/22,16,19/26/27,53,19,72,59,59,72,16,62,59,13,59,16/17,16,16,13,13,36
lpmnh25,lpmnh25,1.0,1,1,5,14,31,20/21,5,34/25,29,5,5,5,1,5,48,15,40,49,57,40/44,12,55,64/63,20,65,1,1/17,7,25,20,25
lpmnh26,lpmnh26,1.0,2,1,7,7,26,1,7,31,26,7,7,7,1,10,38,7/9,32,46,49,32,1,46,50/52,14,44,1,13,1,26,18,26
lpmnh27,lpmnh27,1.0,1,1,3,3,31,23,48,27,28,3,51,3,1,10,33,18/19,42,23,37,41,7,23,38,23,38,2,1,3,28,23,1
lpmnh28,lpmnh28,1.0,4,1,23/10,10,46,36,81,50,46,10,80/79,10,7,34,37,33/31,11,66,66,74,21,66,36,1,72,7,7,10,46,38,46/47
lpmnh29,lpmnh29,1.0,3,1,5,5,42,26,5,55,37,5,5,15,5,5,25,17/5,74,57,23/59/60,76,8,23,63,20/21,66,5,5,5,37,30/31,1
lpmnh30,lpmnh30,1.0,1,28,18,17,28,32,61,28,28,20,61,18,3,18,32,22,58,55,53,8,14,44,40/56,30,40/57,3,3,7/8,28,32,28
lpmnh31,lpmnh31,1.0,1,1,8,3/6,27,14,8,27,28,8,50/51/8,10,1,8,55,8,44,57,61,49/47,3,16/59,63,14,16,1,1/13,1,27,17,27
lpmnh32,lpmnh32,1.0,1,3,3/15,3,30,3,34/38,28,26,16,36/37,16/17,3,3,42,19,32,44,46,33,12,44,44,3,44,3/5,21,3,25,3,24
lpmnh33,lpmnh33,1.0,1/3,1,9,9/14,45,39/40,9,45,44,26,9,25,1,9,51,31,9,39,54/39,9,11,53/39,55,33,39,6,1,6,42,39/41,1
lpmnh34,lpmnh34,1.0,2/3,22,17/18,17,38,30,18,38,36,17,18,17/19,4,17,44,18,4/39,51,50,41,13,46,52/31,22/26,31,4,4,4/6,36/22,34,22
lpmnh35,lpmnh35,1.0,2,1,9,8,42,32,13,36,36,15,13,15,1/6,23,26,20,53,46,46,55,9/11,46,48/49,1/26,47,1,1/25,1,36,26,38
lpmnh36,lpmnh36,1.0,2,15,4,4,25,22,4,25,25,4,33/4,8,4,11,22,12,31,34,34,31,4,34,34,4,34/35,4,14,4,25,4,25
lpmnh37,lpmnh37,1.0,1,2,7,6,27,16/15,35/7,18,18,7,35,7,4,7,15,7,4,30,30,4,5,30,2,2,33,4,4,4,18,2,18
lpmnh38,lpmnh38,1.0,12,1,18,18,23,1,35,23,23,18,35,18,14,18,1,18,30,38,40,31,17,38,41,1,41/42,14,14,14,23,1,26/28
lpmnh39,lpmnh39,1.0,5,29,11,1,45/46,22,11,45,43,15,69,11/14,1/17,11,48,11,1,61,50,65,9,57,22,18,62,1,1,1,37/31,22,31
lpmnh40,lpmnh40,1.0,1,26,1/12,12,32,1,12,1,1,13,12,16/17,1,12,47,18,41,50,51,41,10,50,64,25,52,1,1,1,1/29,1,28
lpmnh41,lpmnh41,1.0,1,17,7,7,27/30,18/19,42,27,27,7,7,7,2,7,44,12,41,50,51,41,6,50,20,18,20,2,2,3,27,21,27
lpmnh42,lpmnh42,1.0,10/11,35/13,18,18/21,36,31,52,36,36,18,52,24,27,18,53,18,45,28,28,45/46,22,28,55,28,28,18,27,18,36,28,38
lpmnh43,lpmnh43,1.0,1,3,1,1,3,19,1,23,3,1,1,1,1,1,30,1,1,33,46,1,7,44,68/63,16,33,1/4,14,1,3,16,3/21
lpmnh44,lpmnh44,1.0,6,1,8,8,28,21,8,1,26,8,35/8,8,8,15,42,16,29/30,20,47,33,8,20,73/75,1,75/77,8,18,8,25/27,20,1
lpmnh45,lpmnh45,1.0,2,16,1,1,18/21,13/14,1,18,18,1,1,1,1,1,11,1,24,34/35/28,33,24,1,30,36,11,36,1/3,9,4,18,15,18
lpmnh46,lpmnh46,1.0,1,24,13,15,43,24/27/28,13,35,40,13,13,13,7,13,46,22,57,49,54,57,13,49,24/56,25,24,7,7,13,35,24,36
lpmnh47,lpmnh47,1.0,22/24,1,59,59,1,78,59,94,91,59,59,64,59,67,113,59,106,79,120,106/107,59,79,124,69/70,124,59,59,59,91,80/78,1
lpmnh48,lpmnh48,1.0,5,6,16/14,7,36,6,86/14,41/42,35,14,86/88,17,7,23,6,22,84,46,81,84/85,10/11,50,6,6,6,7,31,7,35,6,6
lpmnh49,lpmnh49,1.0,5,1,13/15,15,1,44,17,1,1,17,59,17,13,20,32,25,50,64,64,52,15,64,1,1/30,1,13,28,15,1,32/1,1
lpmnh50,lpmnh50,1.0,1,3/25,4,4,25,3,4,34/35,29,4/8,4,17/18,3,4,39,4,4,3,52,4,4,49/50,3,3/23,3,3,20/21,4,29/30,24,3/25
lpmnh51,lpmnh51,1.0,3/7,1,11,11,36,29/31,53,36,1,11,53,11,1,23,64,20,51,68,70,48,11,72/73,29,1,76/29,1/8,1,11,1,29,33
lpmnh52,lpmnh52,1.0,1,1,1,1,22,16,1,22/23,22,1,26,1,1,1,16,1,1/25,32,38,1,6/7,32,32,12,32,1,1,1,22,20,1
lpmnh53,lpmnh53,1.0,1,21,7,7,21,12,7,28/30,21,7/9,32/7/31,7,1,7,34/12,7,4,37,41,4,4,37,43,11,43,1,1,1,21,20,21
lpmnh54,lpmnh54,1.0,10,1,16,16,44,39/41,16,44,47,16/34,16,34,1,16/36,39,16,16/50,51,54,16/49/50,32,55,51,1,57,11,37,11,48,43,44/46
lpmnh55,lpmnh55,1.0,3,1,12,12,35/30,23,59/12,45,30,12,59/12,12,1,19,46,12,57,50/23,23,57,12,49,52,21,23,7,1,12,30,23,32
lpmnh56,lpmnh56,1.0,5,1,13,14/15,29,23,13,31,27,13,13,13,1,13,39,17,43/45,40/42,40/41,43,13,40,40,20,40,1,1,1/8,27,23,27
lpmnh57,lpmnh57,1.0,2,1,12,12,1,16,12,24,23,12,26/12,12,1,12,27/29,14,25,30,33,25,5/10,30,35,16,16,1,1,1,23,16/21,1
lphh0,lphh0,1.0,2/3,20,10,10,20,24,10,20,33,10,10,10,9,10,21,16,52/10,41,41,10,14,41,48,20,45,10,18,10,33,21/27,0
lphh1,lphh1,1.0,3,36,18,0/18,49,36,0,0,48/0,23,0/75,18,6,18/24,55,18,9,41,41/58,71,14,57,60,36,65,5,34,5,0,0/42,0
lphh2,lphh2,1.0,5,6,13,13,0/56,31,79,6,49/50,13,79,18,0,13,59,28,73,65/71,65,76,0,68,65,31,65,0/8,0,15,43/46,39,6
lphh3,lphh3,1.0,10/11,39,21,21,41,34,50/54,41,42,21,0/52,21,14,21,67,21,47,71,75,49,0,0,80,14,71,20,14,20,41,34,41
lphh4,lphh4,1.0,14,16,23,23,68,41/42,23,71,16/56,23,23,23,16,23/28/29,0,23,95,76,80,91,25/26,76,82,0,88/89,0/19,16,23,16,53,16/0
